inputs,labels,predictions
We currently do not have the exact information on what happened to the rider as well as to your order.,"V současné době nemáme přesné informace o tom, co se stalo s jezdcem, stejně jako s vaší objednávkou.","Momentálně nemáme přesné informace o tom, co se stalo s jezdcem, stejně jako o vašem objednávkovém čísle."
We are now investigating this for you.,Nyní to pro vás zjišťujeme.,Dnes se na to díváme.
Here's what I can do.,"Tu je, co můžu dělat.","Zde je to, co mohu udělat."
Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Chcete-li provést opravu synchronizace na svém#PRS_ORG#, postupujte podle níže uvedených kroků (než začnete, budete potřebovat připojení Wi-Fi):","Proslechněte kroky uvedené níže, abyste provedli opravu synchronizace na vašem #PRS_ORG# (potřebujete k tomu připojení k Wi-Fi předtím, než začnete"
Go to your Home screen.,Přejděte na domovskou obrazovku.,Přejděte na Vaši obrazovku domovského prostředí.
Tap on the More icon at the bottom-right of the screen (3 horizontal lines).,Klepněte na ikonu Víc v pravém dolním rohu obrazovky (3 vodorovné čáry).,Klikněte na ikonu More v pravém dolním rohu obrazovky (3 horizontální čáry).
Tap Device information.,Klikněte na Informace o zařízení.,Informace o zařízení.
"Beside Repair/restore your #PRS_ORG# account, tap Repair/Restore.","Vedle Opravit/obnovit váš účet #PRS_ORG#, klepněte na Opravit/Obnovit.","Nabízejte opravit/obnovit váš účet #PRS_ORG#, klepněte na Repair/Restore."
Tap Repair now/Restore,Klikněte na Opravit nyní/Obnovit,Tap Repair now/Restore
"When the syncing has completed, please tap again on Sync Now, to install any available upgrades.",Po dokončení synchronizace klikněte znovu na Synchronizovat nyní a nainstalujte všechny dostupné aktualizace.,"Když se synchronizace dokončí, stiskněte znovu tlačítko Sync Now, aby se nainstalovaly dostupné aktualizace."
The Shuttlebays of the Enterprise-D,Raketoplánové oddíly Enterprise-D,Loděnice Enterprise-D
The **Enterprise-D** of *The Next Generation* had **three** shuttlebays.,**Enterprise-D** *Příští generace* měla **tři** raketoplánové oddíly.,Letecká loď **Enterprise-D** ze série *The Next Generation* měla **tři** hangáry pro letadla.
"On the show, we always see Shuttlebays 2 and 3 on decks 12 and 13.",V pořadu vždy vidíme Raketoplán 2 a 3 na palubě 12 a 13.,Na show vždy vidíme Shuttlebays 2 a 3 na palubách 12 a 13.
These two shuttlebays were represented by a full-size studio set that could house full-size shuttlecraft sets.,"Tyto dva raketoplány byly představovány sadou ve studiu v plné velikosti, která by mohla pojmout sady raketoplánu v plné velikosti.","Tyto dvě hangáry byly reprezentovány plnohodnotným studiem, které mohlo ubytovat plnohodnotné sady letadel."
"I always loved it when episodes would showcase the twin shuttlebays at the back of the mid-section, neck, or whatever you want to call it.","Vždy jsem miloval, když díly představovaly dvojici raketoplánů v zadní části prostřední sekce nebo jakkoliv ji chcete nazývat.","Vždy jsem miloval, když epizody ukazovaly dvojité hangáry na zadní straně střední části, krku nebo jakkoli to chcete nazvat."
How come we never saw the main shuttlebay?,"Jak to, že jsme nikdy neviděli hlavní reketoplán?",Proč jsme nikdy neviděli hlavní hangár?
It was located below the main bridge on decks 3&4 and would presumably be a massive facility.,Nacházel se pod hlavním mostem na palubách 3 a 4 a byl pravděpodobně obrovským zařízením.,Bylo umístěno pod hlavním mostem na palubách 3 a 4 a mělo by být zřejmě obrovskou instalací.
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.","Namísto toho, aby tam šli, mohla posádka mostu použít turbovýtah napravo a minout ho celou cestou dolů na palubu 13.","Místo toho, aby se tam vydali, by posádka mostu cestovala v turboliftu přímo kolem něj až na palubu 13."
"In the original *Star Trek*, a miniature set was built and used with a miniature shuttle to give the shuttlebay life.","V originále „Star Trek“, miniaturní sada byla postavena a používána s miniaturním raketoplánem, aby dala raketoplánu život.","V originálním *Star Treku* byl postaven a použit miniaturizovaný set a s ním miniaturizovaný letoun, aby se dalo dát do života hangáru letadel."
Characters were sometimes seen talking by doors that opened into the shuttlebay with the miniature set and shuttle superimposed to give the ship scale and life.,"Postavy byly někdy viděné, jak hovoří dveřmi, které se otevřely do raketoplánu s miniaturní sadou raketoplánu naskládaných tak, aby dala lodi měřítko a život.","Charakteri byli někdy vidět mluvit u dveří, které se otevíraly do hangáru s miniaturními scénami a nad nimi se vynořovaly lodě, aby se dalo lépe"
Couldn't they have done this on TNG?,Copak to nemohli udělat na TNG?,Neměli by mohli udělat tohle na TNG?
"We saw Worf and Data launch a shuttle from the main shuttlebay in ""The Best of Both Worlds, Part II,"" but the shuttle launch was seen from inside the shuttle.","Viděli jsem spuštění Worf a Data rekatoplánu z hlavní raketoplánové základny v „To nejlepší z obou světů, část II“, ale spuštění raketoplánu bylo viděno zevnitř raketoplánu.","Viděli jsme Wofra a Dataho, jak spustili z hlavního hangáru v ""Nejlepší z obou světů, část II"", ale start raketoplánu byl vidět zvnitřku raket"
"We simply see the wall outside the window as the shuttle flies out, quickly replaced by space.","Jednoduše vidíme stěnu mimo okno, jak se raketoplán vyplňuje, rychle nahrazenou vesmírem.","Jasné vidíme ze zdi venku okna, jak se letadlo vynoří a rychle nahradí prostorem."
"The only time we saw the shuttlebay in full scale was in ""Cause and Effect.""","Jedinkrát, kdy jsme viděli raketoplán v plném měřítku, to bylo v „Příčina a následek“.","Jedinou dobu, kdy jsme viděli hangár v plné velikosti, byla v epizodě ""Cause and Effect""."
"We see a space shot of the roll door opening, decompressing the main shuttlebay, and we get a quick glimpse of inside along with a few parked shuttles.","Vidíme záběr vesmíru otvírání se shrnujících dveří, stlačování hlavního raketoplánu a získáme rychlý letmý pohled vnitřku spolu s několika zaparkovanými raketoplány.","Vidíme kosmický záběr, jak se otevírá rolovací dveře, rozkládá se hlavní hangár a rychle zahlédneme uvnitř i pár parkujících lodí."
Any ideas as to why the main shuttlebay was never seen outside these two instances?,"Máte nějaké nápady, proč nebyl hlavní raketoplán nikdy vidět mimo tyto dva případy?","Máte nějaké nápady, proč hlavní hangár nebyl nikdy vidět mimo tyto dva případy?"
did you sign out and sign in on your app?,odhlásili jste se a přihlásili jste se do své aplikace?,Opravdu jste se odhlásili a přihlásili na vašem aplikaci?
did you do the 2 procedures?,dělal jsi 2 procedury?,Provedl jste 2 postupy?
if you did both procedures and didn't solve the issue I can refund the money to your Store Credit account.,"pokud jste provedli oba postupy a problém nevyřešili, mohu vám vrátit peníze na váš účet Store Credit.","Pokud jste provedli obě postupy a problém nevyřešili, mohu vám vrátit peníze na váš účet Store Credit."
that way you can buy the book of your choice immedialtrely.,tak si knihu dle vlastního výběru můžete ihned koupit.,Tímto způsobem můžete okamžitě zakoupit knihu své volby.
would that be okay,bylo by to v pořádku,Bylo by to v pořádku.
are you there?,jste tam?,Jsou jste tam?
for quality purposes i will have to release this chat if there is no interaction in the next 2 minutes,pro účely kvality budu muset uvolnit tento chat jestliže není interakce v následujících 2 minutách,"Pro účely kvality musím uvolnit tento chat, pokud zde nebude žádná interakce v následujících 2 minutách."
"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Děkuji za kontaktování #PRS_ORG#, bylo mi ctí vám dnes pomoct.","Děkuji vám za kontaktování #PRS_ORG#, bylo mi potěšením vám pomoci dnes."
I hope you have an excellent day.,"Doufám, že máte skvělý den.","Myslím, že máte skvělý den."
"Ok, please do me the favour to follow the next steps>","Dobře, prosím, udělejte mi laskavost, abych pokračoval podle dalších kroků>","Prosím, prosím, prosím, udělám vše, aby jste mohl pokračovat."
"Plug the wall charger (not included) to a power outlet, and then connect your eReader to the wall charger.",Zapojte nástěnnou nabíječku (není součástí dodávky) do elektrické zásuvky a poté připojte čtečku elektronických knih k nástěnné nabíječce.,Nabijte si eReader pomocí zásuvkové zásuvky (není součástí balení) a poté připojte eReader k zásuvce.
"Press and hold the power button until you see the words ""Powered off"" at the top of the screen.","Stiskněte a podržte tlačítko napájení, dokud se v horní části obrazovky nezobrazí nápis „Vypnuto“.","Tlačítko napájení stiskněte a podržte, dokud na horní straně obrazovky neuvidíte slova ""Vypnuto""."
Continue holding down the power button for 3-4 seconds.,Pokračujte přidržením tlačítka napájení po dobu 3-4 sekund.,Pokračujte v podržení tlačítka napájení po dobu 3-4 sekund.
Release the power button.,Uvolněte tlačítko elektrického napájení.,Přepněte vypínač vypnutí.
Press and hold the power button on your eReader for 30 seconds.,Stiskněte a podržte tlačítko elektrického napájení na čtečce elektronických knih po dobu 30 sekund.,Tlačítko napájení na vašem eReaderu držte stisknuté po dobu 30 sekund.
Wait for the 'Restore' screen to appear.,"Počkejte, až se objeví obrazovka „Obnovit“.","Čekaj, až se objeví obrazovka ""Obnovit""."
Release the power button.,Uvolněte tlačítko elektrického napájení.,Přepněte vypínač vypnutí.
"After the e-reader has been reset, it will ask you to set your language preferences and a WiFi network.",Po resetování e-čtečky budete požádáni o nastavení jazykových preferencí a WiFi sítě.,Po resetování e-readeru se vás zeptá na nastavení jazykových preferencí a WiFi sítě.
After that you will need to sign in with your e-mail address and password,Poté se budete muset přihlásit pomocí své e-mailové adresy a hesla,Po tom budete muset se přihlásit pomocí svého e-mailové adresy a hesla.
"If this is not working, please now, sign out and sign in back from your ereader","Pokud to nefunguje, nyní se, prosím, odhlaste a přihlaste se zpět ze své čtečky elektronických knih","Pokud tohle nefunguje, prosím, nyní se odhlás a přihlaš se zpět z vašeho eReaderu."
Sign out of your #PRS_ORG#,Odhlaste se z vašeho #PRS_ORG#,Odhlásit se z vašeho #PRS_ORG#
Go to your Home screen.,Přejděte na domovskou obrazovku.,Přejděte na Vaši obrazovku domovského prostředí.
More icon at the bottom of the screen.,Ikona Víc na spodku obrazovky.,Více ikon na spodní části obrazovky.
Tap Settings.,Klikněte na Nastavení.,Nastavení Tap.
Tap Accounts.,Klikněte na Účty.,Tap Accounts.
"Under #PRS_ORG#, tap Sign out.",Pod #PRS_ORG# klikněte na Odhlášení.,"Pod #PRS_ORG#, klepněte na tlačítko Sign out."
A confirmation screen will appear.,Zobrazí se obrazovka potvrzení.,Vypíše se obrazovka potvrzení.
Even if you don't know your password you can create a new password by following the steps I sent.,"I když neznáte své heslo, můžete si vytvořit nové heslo podle kroků, které jsem poslal.","Even když nevíte váš heslo, můžete vytvořit nové heslo, pokud budete postupovat podle kroků, které jsem vám poslal."
"But don't worry, I can also send the link to reset your password","Ale nebojte se, mohu vám také poslat odkaz na resetování vašeho hesla","Ale nechej se, můžu ti také poslat odkaz na resetování hesla."
Thank you for taking the time to chat to me today.,"Děkuji, že jste si dnes našli čas na rozhovor se mnou.","Děkuji vám za to, že jste se na mě zastavili a měli čas na mluvit s vámi dnes."
Once this chat has ended you will be sent a 'rate my chat' feedback email.,"Jakmile tento chat skončí, bude vám zaslán e-mail se zpětnou vazbou „ohodnoťte můj chat“.","Jakmile se tato konverzace skončí, budete obdržet email s názvem ""hodnocení mého chatu""."
"Please kindly fill this in if you have a moment, however if you don't have time then may I wish you a wonderful day and thank you again.","Pokud máte chvilku, vyplňte prosím toto, ale pokud nemáte čas, přeji vám krásný den a ještě jednou děkuji.","Prosím, vyplňte prosím, pokud máte čas, jinak vám přeji krásný den a děkuji znovu."
Hey r/Military!,Ahoj vojáci!,Hej r/Military!
I am from a country where military duty is mandatory and I am just wondering how's it like for other countries.,"Jsem ze země, kde ke vojenská služby povinná a jsem jen zvědavý, jak je to v jiných zemích.","Jsem z země, kde je vojenská služba povinná, a tak se jen tak zajímám, jak je to v ostatních zemích."
Hello everyone!,Ahoj všichni!,Ahoj všem!
"I am from Estonia, where I am part of the National Defense Force.","jsem z Estonska, kde jsem součástí národních ozbrojených sil.","Jsem z Estonska, kde jsem součástí Národní obranné síly."
Here military service is mandatory for all men from the ages of 16-29.,Zde je vojenská služba po vinná pro všechny muže od 16 do 29 let.,V tomto státě je vojenská služba povinná pro všechny muže ve věku 16-29 let.
"You have to complete either 8 or 11 months of training after which you are sent to the ""reserve"" unit until you turn 60.","Musíte dokončit buď 8 nebo 11 měsíční výcvik, po kterém jste poslání do „zálohy“ až do dosažení 60 let.","Máte dokončit buď 8 nebo 11 měsíců výcviku, po kterém jste posláni do ""rezervního"" útvaru až do 60 let."
"In that time, the Defense Force is eligible to demand you take part in some military exercises once or twice a year for approx 2 weeks per year.","V tom čase mají ozbrojené síly právo na to, abyste se účastnili některých vojenských cvičení jednou nebi dvakrát ročně po dobu přibližně 2 týdny ročně.","V té době máte nárok na to, aby vás obranná síla vyzvala k účasti na některých vojenských cvičeních jednou nebo dvakrát ročně po dobu přibližně 2 týdnů ročně"
"However, you are not mandated to go on a foreign mission.",Nemáte však povinnost jít na zahraniční misi.,"Nicméně, nejste povinni vycestovat na zahraniční misi."
"If you want to do that, you have to join the ""scouts battalion"" where you will be a professional military dude with pay and such.","Pokud to chcete udělat,, musíte se připojit k „průzkumné brigádě“, kde budete profesionálním vojákem s platem a tak.","Pokud chcete to udělat, musíte se připojit k ""skautskému praporu"", kde budete profesionálním vojákem s platem a vším ostatním."
I am just wondering how is it for other countries?,"Jen jsem zvědavý, jak je to v jiných zemích?","Jsem si jen divím, jak je to u ostatních zemí?"
"If you join the military in, for example, the USA or the UK, then are you mandated to go fight in another country?","Pokud se přidáte k armádě, například v USA nebo ve Spojeném království, máte pak mandát k tomu, abyste bojovali v jiných zemích?","Pokud se připojíte k armádě v USA nebo ve Velké Británii, máte povinnost bojovat v jiném státě?"
What do you guys think about mandatory military service?,Co si lidi myslíte o povinné vojenské službě?,Co si myslíte vy o povinné vojenské službě?
"During training when I was in Tapa 2018-2019, there were also units from the UK, US, France, Belgium, Denmark and Canada.","Během výcviku, když jsem byl v letech 2018-2019 ve městě Tapa, zde byly také jednotky ze Spojeného království, Francie, Belgie, Dánska a Kanady.","Během tréninku, kdy jsem byl v Tapa 2018-2019, zde byly také jednotky z Velké Británie, USA, Francie, Belgie, Dánska a Kanady."
"Unfortunately though, we really didn't have much time to socialize and I didn't get to ask those guys in person what it's like for them to serve in their country's military.","Neměli jsem však bohužel moc času na socializaci a nezeptal jsem se těch lidí osobně, jaké je to pro ně sloužit vojensky v jejich zemi.","Bohužel, ale neměli jsme moc času na společenské setkání a já jsem se nepodařilo zeptat tyhle chlapce osobně, jak je to pro ně sloužit v armádě své země."
"I know that there are probably mostly NATO members in this subreddit, but it would be interesting to hear from other (non-NATO) countries as well.","Vím, že jsou to asi většinou členové NATO v těchto subredditech, ale zajímalo by mne to slyšet také od někoho z nečlenských zemí NATO.","Vím, že zde pravděpodobně převládají členové NATO, ale by mě zajímalo slyšet i od ostatních (ne-NATO) zemí."
Sorry for my poor grammar.,Omlouvám se za moji slabou gramatiku.,Omlouvám se za mou špatnou gramatiku.
English is my second language.,Angličtina je můj druhý jazyk.,Angličtina je můj druhý jazyk.
I'm sorry that your order is running late.,"Je nám líto, že je vaše objednávka opožděná.","Omlouvám se, že váš objednaný produkt je v prodlení."
I've looked into it and I can see that your area is currently having a high volumes of order that is why they were assigning a rider for your order.,"Podíval jsem se na to a vidím, že vaše oblast má v současné době velké objemy objednávek a proto pro vaši objednávku přidělovali jezdce.","Prohlédla jsem si to a vidím, že vaše oblast má v současné době vysoké objemy objednávek, proto jim bylo přiděleno vozidlo pro doručení vaší objednávky."
But just an update there is now a rider that has confirmed its arrival at the restaurant.,"Ale ale nejaktuálnější zpráva, je nyní jezdec, který potvrdil svůj příchod do restaurace.","Ale jen aktualizace, je zde nyní jezdec, který potvrdil svou přítomnost v restauraci."
France reacts to rival offer of US frigates to Greece,Francie reaguje na konkurenční nabídku amerických fregat do Řecka,Francie reaguje na rivalitní nabídku amerických fregat Řecku
"The defense ministries of France and Greece have both confirmed that a competing offer from the US will have no impact on an already ""signed"" and ""final"" multibillion deal to purchase French Belharra frigates.","Ministři obrany Francie a Řecka oba potvrdili, že konkurenční nabídka z USA nebude mít žádný vliv na již „podepsaný“ a konečný multimiliardový obchod zakoupení francouzských fregat Belharra.","Ministerstva obrany Francie a Řecka potvrdila, že konkurenční nabídka ze strany USA nebude mít žádný vliv na již podepsaný a konečný miliardový kontrakt na nákup francouzských fregat Belhar"
"France's Ministry of Armed Forces stated on Saturday that a defense contract with Athens had already been ""initialled a few days ago,"" before the US State Department announced its approval of a potential sale of American frigates.","Francouzské ministerstvo ozbrojených sil v sobotu prohlásilo, že obranná smlouva mezi Athénami již byla „zahájena před několika dny“ předtím, než ministerstvo zahraničí USA ohlásilo jeho schválení potenciálního prodeje amerických fregat.","Ministerstvo obrany Francie uvedlo v sobotu, že smlouva o obraně s Aténami byla již „podepsána před několika dny“, ještě předtím, než americké ministerstvo zahrani"
"Since we have been in discussion with the Greeks, the American offer is no longer on the table...","Protože jsme jednali s Řeky, americká nabídka již není na stole...","Od té doby, co jsme byli v diskuzi s Řeky, americká nabídka již není na stole..."
We also signed the contract with the Greeks.,Podepsali jsme také smlouvu s Řeky.,Rovněž jsme podepsali s Řeky smlouvu.
"Greece's Defense Ministry also confirmed that the deal with Paris was ""final,"" since it had been negotiated at the ""highest level possible"" and ""personally announced"" by the Greek PM Kyriakos Mitsotakis.","Řecké ministerstvo obrany také potvrdilo, že obchod s Paříží byl „dokončen“, neboť byl vyjednán na „nejvyšší možné úrovni“ a „osobně oznámen“ řeckým předsedou vlády Kyriakosem Mistoaksiem.","Ministerstvo obrany Řecka také potvrdilo, že dohoda s Paříží byla ""konečná"", protože byla vyjednána na ""nejvyšší úrovni možnou"" a ""osobně ozná"
"The finalized contracts are allegedly expected to be ratified by the Greek Parliament ""soon.""","Dokončené smlouvy jsou údajně očekávány, že budou „brzy“ ratifikovány řeckým parlamentem.","Dokončené smlouvy se údajně očekávají, že budou ratifikovány řeckým parlamentem ""brzy""."
"The US Defense Security Cooperation Agency said on Friday it had approved the sale for $6.9 billion of four Lockheed Martin combat frigates, and a separate $2.5 billion program to upgrade Greece's MEKO class frigates.","Agentura pro bezpečnostní spolupráci ministerstva obrany USA řekla v pátek, že schválila prodej v hodnotě 6,9 miliard USD čtyř bojových fregat Lockheed Martin a samostatný program za 2,5 miliardy USD na modernizaci řeckých fregat třídy MEKO.","Agentura pro bezpečnostní spolupráci USA uvedla v pátek, že schválila prodej za 6,9 miliardy dolarů čtyř bojových fregat Lockheed Martin a samostatného programu za 2,5 miliardy dolarů na modern"
"The announcement triggered some concerns over the Athens-Paris agreement, especially after a long-existing submarine construction ""deal of the century"" between France and Australia was abruptly tanked by a bombshell AUKUS pact in September, without any prior warning.","Toto oznámení spustilo určité znepokojení nad dohodu mezi Athénami a Paříží, zejména potí, co dlouho existující „obchod století“ na výstavbu ponorek mez Francií a Austrálií byl náhle nabrán šokujícím paktem AUKUS v září, bez jakéhokoliv předchozího varování.","Oznámení vyvolalo jisté obavy ohledně dohody z Athén a Paříže, zvláště poté, co dlouho existující „smlouva století“ o stavbě ponorek mezi Francií"
"Outraged Paris accused Washington and Canberra of a ""stab in the back,"" while just two weeks later Macron took the stage with the Greek PM to personally announce the sale of at least three French warships to Athens for around $3.5 billion, saying it was time to ""stop being naive"" while touting the new deal as a sign of ""Europe's strategic autonomy and sovereignty.""","Pobouřená Paříž obvinila Washington a Canberru z „bodnutí do zad“, zatímco jen o dva týdny později zorganizoval oslavu s řeckým ministerským předsedou, aby osobně ohlásili prodej posledních tří francouzských válečných lodí za asi 35 miliardy USD a řekli, že je čas „přestat být nivní“ za vnucování nového obchodu jako známky „Evropské strategické autonomie a suverenity“.","Znechucený Paříž obvinil Washington a Canberra z ""zradě"", zatímco pouhé dva týdny poté Macron nastoupil na pódium s řeckým premiérem, aby osobně oznámil prodej alespoň tří"
"This time around, according to the French military, the US ""had warned us that this announcement was going to come out"" and that Americans allegedly had ""no inclination to go further"" with an actual sale of their frigates.","Kolem té doby podle Francouzské armády „nás varovalo USA, že toto prohlášení dopadlo špatně“ a že Američané nemají údajně „žádnou chuť pokračovat“ v aktuálním prodeji jejich fregat.","Tentokrát, podle francouzské armády, Spojené státy ""nám varovaly, že tato zpráva vyjde"" a že Američané údajně nemají ""žádnou vůli jít dále"" s skutečnou"
"I am just checking this information for you, I won't be long","Tyto informace pro vás pouze zjišťuji, nebudu to dlouho","Prohlédám si tuto informaci pro vás, nebudu dlouho trvat."
"I have checked and this would be contactless so they would not be able to bring the item to your property I am afraid, I do apologise about this","Zkontroloval jsem to a bylo by to bezkontaktní, takže by nemohli přivézt položku do vašeho majetku, je mi to líto a omlouvám se za to","Prohlédl jsem si to a to by bylo bezkontaktní, takže by nemohli přinést předmět na Vaši nemovitost. Omlouvám se Vám za to."
Warning of stormy weather as strong winds present 'danger to life',"Varování před bouřlivým počasím, protože silný vítr představuje „ohrožení života“.","Upozornění na bouřkovou počasí, protože silný vítr představuje ""ohrožení života""."
"Storm force winds are set to batter northern parts of Scotland with disruption to travel, especially ferry services, expected.","Očekává se, že silné bouřkové větry budou sužovat severní část Skotska s přerušením dopravy, zejména trajektových služeb.","Silné bouřkové větry se chystají zasáhnout severní části Skotska a očekává se narušení cestování, zejména dopravy lodními linkami."
"The northwest, Shetland and Orkney will face gusts of up to 85mph overnight on Sunday into Monday morning.","Severozápad, zejména Shetland a Orkney, budou přes noc z neděle na pondělí ráno čelit poryvům větru až 85 m/hod.","Severozápad, Shetland a Orkneje čekají vítr až 135 km/h v noci z neděle do pondělí ráno."
"The Hebrides, and western coast of the Highlands and parts of Argyll and Bute have been warned to be prepared for flying debris presenting a ""danger to life"" and causing damage to buildings.","Hebridy a západní pobřeží Vysočiny a části Argyll a Bute byly varovány, aby se připravily na létající trosky představující ohrožení života“ a způsobující poškození budov.","Hebridy, a západní pobřeží Highlandu a části Argyllu a Butu byly upozorněny, aby se připravily na letící předměty, které představují ""ohrožení života"" a"
"Experts are warning that the bad weather could lead to power cuts, road and bridge closures, and cancellations to air and ferry services.","Odborníci varují, že špatné počasí by mohlo vést k přerušením dodávky elektřiny, uzavření silnic a mostů a zrušení leteckých a trajektových služeb.","Odborníci varují, že špatné počasí mohlo vést k výpadkům elektrické energie, uzavírání silnic a mostů a zrušení letů a lodních spojů."
"It follows two named storms, Arwen and Barra, that brought widespread disruption to large parts of the country.","Následuje po dvou pojmenovaných bouřkách, Arwen a Barra, které přinesly rozsáhlé přerušení velkých částí země.","Následuje dva jmenované bouře, Arwen a Barra, které přinesly rozsáhlé narušení ve velkých částech země."
"More than 100,000 homes had their power cut off by the extreme damage wrought by Storm Arwen on November 26 and 27.",Více než 100 000 domů bylo bez přívodu el. proudu extrémním poškozením způsobeným bouří Arwen 26.a 27. listopadu.,"Více než 100 000 domácností mělo odstraněno napájení kvůli extrémnímu poškození, které způsobila bouřka Arwen 26. a 27. listopadu."
"Storm Barra disrupted supplies to around 10,000 just 11 days later on December 7.","Bouře Barra přerušila dodávky pro asi 10 000 domácností jen o 11 dní později, 7. prosince.","Štorm Barra narušil dodávky pro zhruba 10 000 lidí pouhých 11 dní později, 7. prosince."
STV weather presenter Philip Petrie said it was very nearly three in a row.,"Komentátor počasí STV Philip Petrie řekl, že to byly téměř tři bouře za sebou.","Prezenter počasí STV Philip Petrie řekl, že to bylo skoro třetí v řadě."
"The Met Office were keeping an eye on a low pressure system that is skirting along northwestern areas overnight on Sunday bringing with it very strong winds and squally, heavy showers.","Meteorologická kancelář sledovala systém nízkého tlaku, který se obklopuje kolem severozápadních oblastí přes noc na neděli a přináší s sebou silné větry a bouřkové, silné přeháňky.","Met Office sleduje nízký tlakový systém, který se přes noc v neděli pohybuje po severozápadních oblastech a přináší s sebou velmi silný vítr a bouřkové, husté přeháň"
"The Met Office has issued yellow weather warnings for wind with the first coming into force from 9pm on Sunday covering the Western Isles, and parts of the Highlands and Argyll and Bute.",Meteorologická kancelář vydala žlutou povětrnostní výstrahu kvůli větru zesilujícímu nejdříve od 9 večer v neděli pokrývající západní ostrovy a části vysočiny a Argyll a Bute.,"Met Office vydal žluté varování před větrem, první začne platit od 21:00 v neděli a bude pokrývat Západní ostrovy a části Highland a Argyll a Bute."
"""Within this area there is the potential of gusts reaching 80-85mph causing disruption to ferries and also some damage and power cuts,"" Philip said.","„V této oblasti je zde možnost nárazů větru dosahujících 80 -85 mil za hodinu způsobujících narušení trajektů a také určité škody a přerušení proudu“, řekl Philip.","""V tomto území je potenciál silných vírů dosahujících rychlosti 80-85mph, které způsobí problémy s lodními linkami a také některé škody a výpadky elektrické energie,"" řekl Philip."
A further warning comes into effect at midnight on Sunday covering Orkney and Shetland.,Další výstraha vstupuje v platnost o půlnoci v neděli a pokrývá Orkneje a Shetlandy.,Další varování začne platit v noci v neděli a bude platit pro Orkneje a Šetlandy.
"""This warning lasts until midday Monday as the centre of the low pressure system moves close to the Northern Isles, again bringing gusts of 80-85mph along coasts and locally in excess of 90mph in some areas,"" Philip said.","„Toto varování trvá do pondělního poledne, jak se střed systému nízkého tlaku posune blíže k Severním ostrovům, opět bude přinášet nárazy větru 80 - 85 mil za hodinu podél pobřeží v některých oblastech přesahující 90 mil za hodinu“, řekl Philip.","""Tento varování trvá až do pondělního poledne, protože střed nízkého tlaku se přiblíží k Severním ostrovům, opět přinášející vítr o rychlosti 80-85 mph"
"""It is very fast moving though, so will clear away by Monday afternoon, with things beginning to ease and calm by lunchtime.","„I tak se pohybuje velmi rychle, takže se odklidí d pondělního odpoledne, a tím se věci začnou do oběda zlehčovat a zklidňovat.","""Je to velmi rychlé, takže se bude vzdalovat do pondělí odpoledne, a věci začnou být snazší a klidnější od oběda."
"For the rest of the week things will continue to settle ahead of next weekend.""",Po zbytek týdne se věci do příštího týdně budou dále uklidňovat.,Pro zbytek týdne se bude situace dále stabilizovat před příštím víkendem.
A Thief’s Pants Falls Down As He Attempts To Flee.,"Zloději spadly dolů kalhoty, jak se pokoušel utéct.","Zlodějovy kalhoty se mu spadnou dolů, když se pokouší utéct."
"So to note, I didn’t witness this.","Abych poznamenal, nebyl jsem toho svědkem.","Tak tedy, tohle jsem neviděl."
I was told this by co-workers at my first retail job.,Řekli mi to kolegové v práci v mé první práci v maloobchodě.,Byli mi to řečeni kolegy z mé první prodejní práce.
These two guys came to the store.,Dva chlápci přišli do obchodu.,Tyto dva chlapci přišli do obchodu.
One of them was pretty infamous in town for always being in trouble with the law.,"Jeden z nic byl celkem nechvalně známý ve městě, že se vždycky dostával do potíží se zákonem.","Jeden z nich byl v městě poměrně neznámý pro to, že se vždycky dostal do problémů s policií."
"After a while of browsing, the infamous one left and went back to his vehicle while the other one took a shopping cart, and put a large 500 dollar socket set in it.","Po chvilce prohlížení ten nechvalně známý odešel a vrátil se k jeho vozidlu, zatímco druhý si vzal nákupní vozík a dal do něj velkou sadu zásuvek za 500 dolarů.","Po chvíli prohlížení se slavný člověk odebral a vrátil se k vozidlu, zatímco druhý člověk vzal nákupní vozík a vložil do něj velký 500 dolarový sada šroubo"
"This accomplice then waited until the two cashiers at the exit door were busy, then walked right by them and out the door.","Tento komplic pak čekal, až byly dvě pokladní u východových dveří zaneprázdněné a vešel přímo nimi ven ze dveří.","Tento spolupachatel pak čekal, až budou dva pokladní u vchodu zaneprázdněni, pak se k nim přiblížil a vyšel ven."
"Both of them noticed, and asked each other if the guy paid.","Obou z nich jsem si všiml a zeptal jsem se každé z nich, jestli ten chlápek zaplatil.","Oba si všimli a zeptali se na to, zda si chlapík zaplatil."
"When it was confirmed he didn’t, one ran after him.","Když bylo potvrzeno, že ne, jedna za ním vyběhla.","Když se potvrdilo, že ne, jeden utekl za ním."
"I was told the cashier shouted for him to stop as she chased after him, but he began running with the cart to the getaway vehicle.","Řekli mi, že pokladní na něj křičela, aby zastavil, jak ho naháněla, ale začal běžet s vozíkem k vozidlu u vstupní brány.","Byla mi řečeno, že pokladní vykřikla, aby se zastavil, zatímco se za ním honila, ale on začal běhat s vozíkem k únikovému vozidlu."
