inputs,labels,predictions
Bæði heimafyrir og svo sömuleiðis hjá þjónustufyrirtækjum.,Both at home and at service companies.,Both at home and in the same way at service companies.
Að fólk þvoi sér um hendur og noti spritt.,For people to wash their hands and use disinfectant.,People washed their hands and used spirits.
"Það kemur í veg fyrir að smit geti farið áfram,“ segir Jóhann.","That prevents infections from spreading,"" says Jóhann.","""It gets in the way of the infection spreading,"" says Johann."
"„Við þurfum að brýna fyrir fólki að halda áfram á þeirri góðu vegferð sem við vorum á, til þess að geta haldið uppi þeim árangri sem við höfum hingað til náð.“","""We have to remind people to continue on the positive path we were on, in order to be able to maintain the results we have achieved up to this point.""","“ We need to keep people on the right path, to keep up the good work we have been doing so far, to keep up the progress we have made so far.”"
40% fórnarlamba COVID-19 voru með sykursýki 2,40% of COVID-19 fatalities had type 2 diabetes,40% of COVID-19 deaths were with diabetes type 2
Devon Brumfield heyrði í gengum símann hversu erfitt faðir hennar átti með að ná andanum.,Devon Brumfield could hear through the phone how difficult it was for her father to catch his breath.,Devon Brumfield heard in a recent interview how hard her father had it to catch a breath.
Faðir hennar var með sykursýki og hún hvatti hann því til að leita læknisaðstoðar.,Her father had diabetes so she urged him to seek medical care.,Her mother had diabetes and she encouraged her to seek medical help.
Daginn eftir var hann látinn.,The next day he was dead.,The day after he was left.
Andlátið var rakið til skyndilegra öndunarerfiðleika vegna kórónuveirusýkingar.,His death was traced to acute respiratory distress from coronavirus infection.,The economy was hit by faster-than-expected inflation due to COVID-19 infections.
"Sykursýki var tilgreint á dánarvottorðinu sem undirliggjandi vandi og er Brumfield, sem einnig er með sykursýki, dauðhrædd um að eins eigi eftir að fara fyrir sér.","His death certificate noted diabetes as an underlying condition and Brumfield, who also has diabetes, is terrified of meeting the same fate.","Blood sugar was listed on the death certificate as the underlying cause and Brumfield, who also has diabetes, is deathly afraid of having to take care of herself."
Reuters fréttaveitan segir ótta Brumfield ekki ástæðulausan.,"According to Reuters, Brumfield's fear is not unfounded.",Reuters news agency says Brumfield is not without reason.
Tölur nýrrar rannsóknar sem bandarísk yfirvöld hafa látið gera sýnir að tæp 40% þeirra sem eru látin voru með sykursýki 2 sem undirliggjandi sjúkdóm.,Figures from a new study commissioned by the US government show that nearly 40% of those who have died had type 2 diabetes as an underlying condition.,Numbers from a new study that US authorities have had done show that nearly 40% of those who died had type 2 diabetes as an underlying disease.
Þegar hlutfall þeirra sem ekki höfðu náð 65 ára aldri er skoðað hækkar hlutfallið upp í helming.,"When looking at those who had not reached the age of 65, the proportion increases to half.","When the proportion of those who have not reached the age of 65 is considered, the proportion increases to half."
Rannsókn bandaríska sóttvarnareftirlitsins (CDC) tók til meira en 10.000 manns í 15 ríkjum sem létust úr kórónuveirunni á tímabilinu frá febrúar og fram í maí.,"The study by the Centers for Disease Control and Prevention (CDC) extended to over 10,000 people in 15 states who died from the coronavirus during the period between February and May.","The investigation by the US Centers for Disease Control and Prevention (CDC) found that more than 10,000 people died from the coronavirus in 15 countries during the period from February to May."
"Jonathan Wortham, sérfræðingur í smitsjúkdómum hjá CDC, segir niðurstöðurnar vera sláandi, ekki hvað síst fyrir þá sem greinst hafa sykursýki 2 og ástvini þeirra.","Jonathan Wortham, an epidemiologist with the CDC, said that the findings were striking, not least for those who have been diagnosed with type 2 diabetes and their loved ones.","Jonathan Wortham, a CDC expert on infectious diseases, says the results are stunning, especially for those who have been diagnosed with type 2 diabetes and their loved ones."
Var faldur í hægum vexti Reuters lét gera könnun og benda svörin frá þeim 12 ríkjum sem svöruðu til sambærilegra hlutfalla.,Was a slow-moving pandemic Reuters commissioned a survey where the answers from the 12 states that responded indicate a similar rate.,I was born in a high-growth environment Reuters conducted a survey and cited the results from the 12 countries that responded to similar ratios.
"10 ríki, en þeirra á meðal eru Kalifornía, Arizona og Kólumbía, eru ekki enn vera farin að greina frá undirliggjandi sjúkdómum.","10 states, including California, Arizona and Columbia, have not yet began reporting underlying conditions.","10 states, including California, Arizona and Columbia, are not yet faring well in distinguishing themselves from underlying diseases."
„Sykursýki var þegar faraldur í hægum vexti.,"""Diabetes was already a slow-moving pandemic.",“High blood sugar was once a sign of good health.
"Núna hefur COVID—19 brotist í gegn eins og kraftmikil alda,“ hefur Reuters eftir Elbert Huang, forstjóra Center for Chronic Disease Research and Policy við Chicagoháskóla.","Now COVID-19 has crashed through like a powerful wave,"" said Elbert Huang, director of the University of Chicago's Center for Chronic Disease Research and Policy, to Reuters.","Now COVID-19 has broken through as a powerful force, like a tidal wave, says Reuters' Elbert Huang, director of the Center for Chronic Disease Research and Policy at the University of Chicago."
"Sykursýki er algengari meðal svartra og fólks af suður-amerískum uppruna, sem einnig hefur farið verr út úr kórónuveirunni.","Diabetes is more common among Blacks and Latinos, who have also suffered more from the coronavirus.","High blood pressure is more common among blacks and people of South American origin, who have also been hit harder by the coronavirus."
"Ein besta vörnin fyrir þá sem eru með sykursýki 2 er að halda sjúkdóminum í skefjum með líkamsrækt, hollu mataræði og aðstoð heilbrigðisstarfsfólks.","One of the best defences for those who have type 2 diabetes is to keep the disease under control with exercise, a healthy diet and the assistance of healthcare workers.","The best way for those with type 2 diabetes is to keep the disease under control with diet, exercise and the help of healthcare professionals."
Kórónuveirufaraldurinn hefur hins vegar gert mörgum erfitt um vik að halda rútínu.,"However, the coronavirus pandemic has made it difficult for many to maintain a routine.",The coronavirus has made it difficult for many to keep a routine over the past week.
Þá hefur hátt verð á insúlíni neytt suma til að halda áfram að mæta í vinnuna og hætta þar með á að vera útsettir fyrir veirunni.,"The high price of insulin has also forced some people to keep showing up for work, thereby risking virus exposure.",Then there has been a high cost of insulin that has forced some to continue to meet at work and give up on being exposed to the virus.
Reuters bendir á að bandarísk yfirvöld hafi mátt vera meðvituð um hættuna sem þeir sem eru með sykursýki 2 gæti stafað af veirunni.,Reuters points out that US authorities should have been aware of the high risk that the virus may pose to type 2 diabetes patients.,Reuters suggests that U.S. authorities may have been aware of the risk that people with type 2 diabetes may have been exposed to the virus.
Er SARS kórónuveiran gekk yfir árið 2003 voru rúmlega 20% þeirra með sjúkdóminn og í svínaflensufaraldrinum árið 2009 var þessi hópur í þrisvar sinnum meiri hættu á að þurfa að leggjast inn á sjúkrahús.,"During the SARS coronavirus outbreak of 2003, more than 20% of fatalities had the disease, and in the swine flu pandemic of 2009, this group faced triple the risk of hospitalisation.","Were SARS coronavirus infections to occur in 2003, approximately 20% of those infected would have required hospitalization, and in the swine flu pandemic of 2009, this group would have been four times more likely to require hospitalization"
Þegar MERS gerði svo vart við sig árið 2012 sýndi ein rannsókn fram á að 60% þeirra sem létust eða voru lagðir inn á gjörgæslu voru með sykursýki.,"And when MERS emerged in 2012, one study showed that 60% of those who died or were admitted to intensive care units had diabetes.","When MERS made itself known to us in 2012, one study showed that 60% of those who died or were hospitalized were diabetic."
Charles S. Dela Cruz vísindamaður við Yale háskóla segir að vegna þess að áhrifa COVID-19 veirunnar gæti lengur þá hafi faraldurinn svipt hulunni af fjölda áður óþekkra fylgikvilla.,"Charles S. Dela Cruz, researcher at Yale University says that because the effects of the COVID-19 virus last longer, the pandemic may unearth a number of previously unknown complications.","Charles S. Dela Cruz, a Yale University scientist, says that because of the impact of the COVID-19 virus, the pandemic may have pulled back the veil on a multitude of previously unknown comorbidities."
"„Ég óttast að við munum sjá flóðbylgju vandamála þegar þessu er lokið,“ segir Andrew Bolton formaður alþjóða samtaka sykursjúkra.","""My fear is we will see a tsunami of problems once this is over,"" said Andrew Boulton, president of the International Diabetes Federation.","“ I fear we will see a tsunami of problems when this is over,” says Andrew Bolton, chairman of the International Diabetes Federation."
"Læknar hafa varað við að kórónuveirufaraldurinn kunni með óbeinum hætti að leiða til aukningar í fylgikvillum tengdum sykursýki, m.a. nýrnasjúkdómum og nýrnaskiljun.","Doctors have warned that the coronavirus may indirectly lead to a spike in diabetes-related complications, including kidney disease and dialysis.","Doctors have been concerned that the corona virus pandemic could lead to an increase in related complications of diabetes, such as pancreatic disease and pancreatitis."
Eins beina nýjar rannsóknir til þess að kórónuveiran kunni að leiða til fjölgunar sykursýkitilfella.,New studies also indicate that the coronavirus may lead to an increase in cases of diabetes.,New research suggests that the coronavirus may lead to an increase in cases of diabetes.
Reuters segir vísindamenn vera að reyna að skilja tengslin milli kórónuveirunnar og sykursýki 2.,"According to Reuters, scientists are striving to understand the connections between the coronavirus and type 2 diabetes.",Reuters says scientists are trying to figure out the links between the coronavirus and type 2 diabetes.
"Veiran ræðst á hjarta, lungu og nýru, líffæri sem þegar eru veik fyrir hjá mörgum sem eru með sykursýki.","The virus targets the heart, lung and kidneys, organs already weakened in many diabetes patients.","The disease affects the heart, lungs and kidneys, organs that are already weakened in many people with diabetes."
"Þá getur hátt hlutfall glúkósa og lípíðs hjá sykursjúkum framkallað sannkallaðan „frumuboðastorm“, eins og það er kallað þegar ónæmiskerfið bregst of hart við og ræðst á líkamann.","High glucose and lipid counts in diabetes patients can also trigger a so-called ""cytokine storm,"" when the immune system overreacts, attacking the body.","Then a high ratio of glucose and lipids in diabetics can trigger a ""stress storm"", as it is called when the immune system reacts too strongly to the body."
Skemmdar innþekjufrumur geta einnig leitt til bólgumyndunar sem aftur getur valdið banvænum blóðtappa.,"Furthermore, damaged endothelial cells can lead to inflammation, which in turn may cause a lethal blood clot.","Severe thrombocytopenia can also lead to thrombotic microangiopathy, which in turn can cause fatal bleeding."
"„Þetta er allt eitt stórt púsluspil,“ segir Dela Cruz.","""It's all one big puzzle,"" says Dela Cruz.","„This is all one big puzzle game,” says Dela Cruz."
„Þetta tengist allt innbyrðis.“,"""It's all interrelated.""",„This is all internal.“
Fréttin hefur verið leiðrétt.,The report has been corrected.,The news has been corrected.
"„Okkur var boðið kampavín, svo fóru þau úr herberginu“","""We were offered champagne, then they left the room""","“Cocktails were offered to us, so they went out of the room”"
Hjónin Ásrún Magnúsdóttir og Atli Bollason urðu við þeirri óvenjulegu bón frá myndlistarmanninum Ragnari Kjartanssyni að stunda kynlíf fyrir framan myndavél fyrir verk sem listamaðurinn var að setja upp í París.,Husband and wife Atli Bollason and Ásrún Magnúsdóttir agreed to an unusual request from artist Ragnar Kjartansson: to have sex in front of a camera for an exhibition that the artist was mounting in Paris.,The couple Ásrún Magnúsdóttir and Atli Bollason became part of an unusual photo shoot by the artist Ragnar Kjartansson to have sex in front of a camera for a work the artist was setting up in Paris
„Við elskuðum hvort annað svo þetta var ekki flókið.“,"""We loved each other so this was not complicated.""",„We loved each other so much that it wasn't complicated.“
"Atli Bollason gleymir því aldrei þegar hann hitti eiginkonu sína og barnsmóður, Ásrúnu Magnúsdóttur, í fyrsta skipti.","Atli Bollason never forgets meeting his wife and mother of his children, Ásrún Magnúsdóttir, for the first time.","Atli Bollason never forgets it when he meets his wife and stepmother, Ásrún Magnúsdóttir, for the first time."
„Ég varð mjög heillaður af henni.,"""I became very infatuated with her.",„I was very fond of her.
Það var náttúrulega bara útgeislunin en svo þótti mér hún líka alveg óheyrilega sæt.,"There was her charisma, of course, but I also thought she was just incredibly cute.",It was just a natural emission and then it also seemed to me to be completely inaudible sweet.
"Og þykir enn,“ segir hann.","And I still think so,"" he says.","And it still seems to him, he says."
Ásrún man þetta líka enda rifjar eiginmaðurinn fyrsta fundinn reglulega upp.,"Ásrún also remembers this, as her husband regularly reminisces about their first encounter.",Ásrún also thinks this is a good idea and the husband is the first to regularly show up.
„Ég er alltaf að heyra þessa sögu.,"""I'm always hearing this story.",„I always hear this story.
"Síðast bara um helgina,“ segir hún sem laðaðist líka að eiginmanninum við fyrstu kynni.","The last time was just this weekend,"" says Ásrún, who was also attracted to her husband when they first met.","""Only last weekend,"" she says, as she also hooked her husband on the first date."
"„Mér fannst og finnst svo mikill æsingur í kringum Atla, sem ég fíla.","""I felt, and still feel, that there's so much excitement around Atli, which I like.","„I found and still find a great deal of excitement around Atla, which I feel."
Það er margt í gangi og mikið að gerast og ég heillaðist af því.“,"There's a lot going on and much happening and I was charmed by that.""",There's a lot going on and a lot happening and I'm excited about it.
Atli segir þau hjónin hafa lagt áherslu á það í sambandi sínu að fara sínar eigin leiðir.,"Atli says that in their relationship, the couple have focused on going their own way.","Atli says that the couple has focused on that in their relationship, to go their own ways."
„Við bindum bagga okkar ekki sömu hnútum og samferðamenn.,"""We don't tread the well-worn paths.",„We don't tie our bags with the same knots as travelers.
Við forðumst rútínur sem við greinum í kringum okkur.“,"We avoid the routines that we can detect around us.""",We avoid rhododendrons as we know them around us.
"Það er mögulega ástæða þess að þau tóku erindinu frá Ragnari Kjartanssyni myndlistarmanni bara fagnandi, þó það væri vægast sagt óvenjulegt.","That may be why they simply welcomed artist Kjartan Ragnarsson's request, despite it being unusual, to put it mildly.","It is possible that they took the matter from Ragnari Kjartanssyn, the artist, just out of politeness, though it would be said to be unusual."
"„Kristín Anna sameiginleg vinkona okkar hefur samband við okkur og spyr hvort við getum komið að borða desert með sér, Ragga og Ingibjörgu konu Ragnars, á Snaps.“","""Our mutual friend, Kristín Anna, contacted us to ask whether we could join her, Raggi and Ragnar's wife, Ingibjörg, for desserts at Snaps.""","""Kristín Anna, our mutual friend, has been in touch with us and asked if we could join her, Ragga and Ingibjörg, Ragnar's wife, for dessert at Snaps."""
"Þau þáðu boðið, hittu þríeykið á Snaps og fengu sér desertvín og sinn hvorn eftirréttinn.","They accepted the invitation, met the trio at Snaps and had dessert wine and one dessert each.","They then ordered, found the three-course meal at Snaps and got themselves dessert wine and their respective after-dinner drink."
Þau hlýddu á Ragnar sem leiddi þau í gegnum áform sín á myndlistarsýningu sem hann hugðist setja upp í Palais de Tokyo í París um haustið.,"They listened to Ragnar, who talked them through his plans for the art exhibition that he intended to mount at the Palais de Tokyo in Paris that autumn.",They listened to Ragnar as he led them through his artistic vision for an exhibition he plans to set up at the Palais de Tokyo in Paris this fall.
„Hann var með margrása videóverk sem hét Scenes from western culture.,"""He had a multi-channel video installation called Scenes from Western Culture.","""He was with a large number of video works called Scenes from western culture."
Hann lýsti því á einfaldan hátt.“,"He described it in a simple manner.""",He explained it in simple terms.
Ásrún segir að hann hafi lýst verkinu sem banal og dekadent senum úr hversdagslífi Vesturlandabúa.,"According to Ásrún, he described the piece as banal and decadent scenes from the everyday life of Westerners.",Ásrún says that he has described the work as banal and decadent scenes from everyday life of West Europeans.
„Hann var með skissur af öllum senunum sem hann ætlaði að skjóta og síðast sagði hann okkur frá því sem hann vildi vita hvort við hefðum áhuga á að taka þátt í.“,"""He had sketches of all the scenes that he intended to shoot and the last thing he told us about was the thing that he wanted to know whether we would be interested in taking part in.""",„He had sketches of all the targets he intended to shoot and finally told us about what he wanted to know whether we were interested in participating in.“
Senan sem Ragnar bað parið að taka þátt í átti að sýna ungt millistéttarpar að elskast í minimalísku herbergi.,The scene that Ragnar asked the couple to take part in was supposed to show a middle-class couple making love in a minimalistic room.,"The couple, who Ragnar asked to participate in the show, were to show young couples in love in a small room."
"„Þetta eru samfarir með upphafi og enda,“ segir Atli.","""It's intercourse with a beginning and end,"" says Atli.","„This is a meeting from start to finish,” says Atli."
Parið þekkti Ragnar ekki mikið þó þau hafi vitað af honum og hann af þeim „en þau þekktu okkur og fannst við passa í þetta.,"The couple didn't know Ragnar well, although they were aware of him and he of them, ""but they were familiar with us and felt that we were right for this.",The pair knew Ragnar not much though they had known of him and he of them „but they knew us and thought us fit for this.
Þau höfðu orð á því að þau vildu ekki auglýsa eftir fólki.,They mentioned that they didn't want to advertise for people.,They had said they didn't want to advertise for people.
Kannski töldu þau að þau myndu ekki fá rétta fólkið heldur fólk sem fengi kynferðislega fróun úr því að performera fyrir aðra.“,"Maybe they thought that they wouldn't get the right people but rather people who receive sexual gratification from performing for others.""","""Maybe they thought they wouldn't get the right people, but people who get sexual gratification from performing for others."""
Þau kvöddu Ragnar og samþykktu að hugsa málið en það tók ekki langan tíma.,"They said goodbye to Ragnar and agreed to think about the matter, but that didn't take long.","They praised Ragnar and agreed to consider the matter, but it didn't take long."
„Þegar við löbbuðum úr af Snaps sögðum við: Erum við ekki bara til í þetta?,"""As we walked out of Snaps we said: Aren't we up for this?",„When we left from Snaps we said: Are we not just here for this?
Þetta var bara þannig.,It was just like that.,This was just that.
"Ég treysti Ragnari sem listamanni og öllu teyminu hans,“ segir Ásrún og Atli tekur undir.","I trust Ragnar as an artist, as well as his whole team,"" says Ásrún and Atli concurs.","I trusted Ragnar as an artist and in all his endeavors,"" says Ásrún, and Atli nods in agreement."
„Þetta snýst um ástina og nándina“,"""This is about the love and intimacy""",„This is about love and kindness“
Senan var tekin upp í fínni íbúð á Mýrargötunni.,The scene was filmed in a fancy apartment at Mýrargata.,The body was taken to a small apartment on Mýrargötun in Reykjavik.
"Þar var mjög fáliðað kvikmyndateymi; tökumaður, Ragnar og hljóðmaður og parið.","The crew was very small: a cameraman, Ragnar and a sound technician, and the couple.","There was a very crowded film team; the cameraman, Ragnar and the soundman and the couple."
Eftir að kveikt hafði verið á upptöku yfirgáfu allir herbergið til að bíða úti í bíl nema Atli og Ásrún.,"When the recording had been turned on, everyone except Atli and Ásrún left the room to wait in a car outside.","After the recording had been turned off, everyone left the room to wait outside in their car, except for Atli and Ásrún."
„Við vorum ekki búin að ákveða neitt hvernig við ættum að vera.,"""We hadn't decided anything about what we were going to be like.",We hadn't decided how we were going to be.
Við fengum einhverjar smá leiðbeiningar en við reyndum að gleyma stund og stað.,"We received some minor instructions, but we tried to forget the time and place.",We got some small instructions but we tried to forget time and place.
Að vera ómeðvituð um hvað við værum að gera og fyrir hvern.,To be unaware of what we were doing and for whom.,To be unaware of what we are doing and for whom.
"Það var ekkert leikið, við bara elskuðum hvort annað svo það var ekki flókið,“ segir Ásrún.","There was no acting, we just loved each other so it wasn't complicated,"" says Ásrún.","""It was nothing, we just loved each other so it wasn't complicated,"" says Ásrún."
En var þetta rómantískt?,But was it romantic?,Was this romantic?
"„Já, þetta var svolítið rómantískt,“ segir Atli og Ásrún er sammála því.","""Yes, it was a little romantic,"" says Atli, and Ásrún agrees.","“Yes, this was a bit romantic,” says Atli, and Ásrún agrees with him."
„Okkur var boðið upp á kampavín áður en þau fóru út úr herberginu.,„We were offered champagne before they left the room.,“ They were offered champagne before they left the room.
Þetta var smá eins og að vera í fríi á fínu hóteli í París.“,"It was a little like being on vacation at a fancy hotel in Paris.""",This was like being on holiday at a nice hotel in Paris.
Teymið var ánægt með frammistöðu parsins í verkinu sem hreyfði við þeim.,"The crew was pleased with the couple's performance in the piece, and it moved them.",The team was dissatisfied with the part's performance in the work that was moving against them.
"„Þegar Tommi tökumaður horfði á þetta þá grét hann, honum þótti þetta svo fallegt,“ segir Atli.","""Tommi the cameraman cried when he watched it, he thought it was so beautiful,"" says Atli.","""When Tommi the student looked at this, he cried, he thought it was so beautiful,"" says Atli."
"„Þetta snýst jafn mikið um ástina og nándina og sjálfar samfarirnar,“ segir Ásrún.","""It's as much about the love and intimacy as about the intercourse itself,"" says Ásrún.","„This is just as much about love and intimacy and the relationships themselves,” says Ásrún."
Foreldrar parsins hafa séð verkið og segir Atli að mamma hans hafi heyrt röddina í syninum á Listasafni Reykjavíkur og þá áttað sig á því að hann væri hluti af verkinu.,"The couple's parents have seen the piece, and Atli says that his mother heard her son's voice at the Reykjavik Art Museum and then realised that he was part of the piece.",Parents of the artist have seen the work and Atli says that his mother has heard the voice in the son of the artist at the Reykjavik Art Museum and then realized that he was part of the work.
"„Þá snýr hún sér við og fer að pæla í þessu,“ segir Atli.","""Then she turned around and began to examine it,"" says Atli.","„Then she turns around and starts to cry in this,” says Atli."
„Mamma og pabbi sáu þetta í París.,"""Mom and dad saw it in Paris.",„Mum and dad saw this in Paris.
"Við höfðum ekki sagt neinum þetta þannig en svo bara sendir pabbi mér skilaboð og segir: Gaman að rekast á litlu fjölskylduna í Palais de Tokyo,“ rifjar Ásrún upp.","We hadn't told anyone about this, but then dad just sends me a message and says: It was fun to run into the little family in the Palais de Tokyo,"" Ásrún recalls.","We hadn't said anything about it like that, but then Dad sends me a message and says: ""Enjoy meeting the little family at Palais de Tokyo,"" Ásrún says, laughing."
Og ætli þátttakan í verkinu hafi dýpkað samband Ásrúnar og Atla?,And did taking part in the project deepen the relationship between Ásrún and Atli?,And did the participation in the work deepen the relationship between Ásrún and Atli?
„Við erum allavega enn saman svo kannski dýpkaði þetta eitthvað.,"We're still together, anyway, so maybe it deepened something.",„We are still together so maybe this is something deeper.
"Þetta dýpkaði allavega samband mitt við tengdafjölskylduna,“ segir Ásrún og hlær.","At least it deepened the relationship with my in-laws,"" says Ásrún with a laugh.","This deep connection with the extended family is all very much a part of me, says Ásrún and laughs."
Sjálf sá Ásrún verkið í Kaupmannahöfn með kollega sínum.,"As for Ásrún, she saw the piece in Copenhagen with her colleague.",She saw Ásrún's work in Copenhagen with her colleagues.
"„Mér fannst svolítið erfitt að vera ekki með þér heldur einhverjum öðrum,“ segir hún og snýr sér að eiginmanninum.","""I found it a little difficult to be with someone other than you,"" she says, turning to her husband.","„It was a bit difficult for me to be with you rather than someone else,"" she says, turning to her husband."
„En það var gaman að sjá þetta því þetta er bara ein sena í miklu stærra verki og þegar maður sá þetta með hinum verkunum er þetta mjög flott.,"""But it was fun to see it because it's just one scene in a much bigger piece and it's very impressive when you see it along with the other pieces.",“ And it was fun to see this because this is just one part of a much bigger work and when you see this with the other works it is very nice.
Ég gat svolítið slitið mig frá þessu og var bara stolt.,"I was able to detach myself a little from it, and I was just proud.",I was quite proud of myself for getting out of this and was just proud.
"Og þarna var litla baunin í maganum á mér,“ segir Ásrún sem var ófrísk af öðru barni hjónanna þegar senan var tekin upp.","And there was the little bean in my belly,"" says Ásrún, who was pregnant with the couple's second child when the scene was shot.","And there was a little bun in the oven for me,"" says Ásrún, who was pregnant with the couple's second child when the photo was taken."
„Þetta var bara fallegt.“,"""It was just beautiful.""",„This was just beautiful.“
Anna Marsibil Clausen ræddi við þau Ásrúnu og Atla í Ástarsögum á Rás 1.,Anna Marsibil Clausen talked to Ásrún and Atli for Love Stories on Channel 1.,Anna Marsibil Clausen interviewed Ásrún and Atla on Ástarsögum on Rás 1.
Swansea með sigur í fyrri undanúrslitaleiknum,Swansea wins the first playoff semifinal,Swansea with victory in the first semi-final
Swansea vann 1—0 sigur á Brentford í dramatískum leik.,"Swansea defeated Brentford, 1—0, in a dramatic encounter.",Swansea won a dramatic 1-0 victory over Brentford.
Þetta var fyrri leikur liðanna í undanúrslitum umspilsins um að komast upp í ensku úrvalsdeildina.,This was the teams' first of two playoff semifinals to reach the Premier League.,This was the first match for the teams in the semi-finals of the promotion play-offs to get into the English Premier League.
Leikurinn fór fram á heimavelli Swansea í Wales.,The match was played on Swansea's home ground in Wales.,The match was held at Swansea's home ground in Wales.
Staðan í hálfleik var 0–0.,The score at half time was 0–0.,The situation at halftime was 0–0.
Heimamenn í Swansea fengu víti á 64. mínútu en Andre Ayew brást bogalistin af vítapunktinum og lét verja frá sér.,The Swansea locals were awarded a penalty in the 64th minute but Andre Ayew failed to put his penalty kick past the goalkeeper.,Home fans in Swansea were given a 64th-minute reprieve when Andre Ayew headed the ball off the post and away from goal.
"Aðeins tveimur mínútum síðar fékk Rico Henry, leikmaður Brentford, rauða spjaldið.","Just two minutes later, Brentford player Rico Henry received the red card.","Just two minutes later, Rico Henry, a Brentford player, received the red card."
Brentford spilaði því restina af leiknum manni færri og á 82. mínútu nýttu leikmenn Swansea sér liðsmuninn.,"Brentford was therefore a man down for the remainder of the match and in the 82nd minute, the Swansea players used their advantage.",Brentford played the rest of the game with a man less and at the 82nd minute Swansea players used the substitute.
Andre Ayew bætti þá upp vítaklúðrið með því að skora frábært mark og tryggði Swansea 1–0 sigur.,Andre Ayew made up for his failed penalty by scoring an excellent goal and securing a 1–0 victory for Swansea.,Andre Ayew then sealed the win with a fine goal and secured Swansea a 1–0 victory.
"Swansea leiðir því 1–0 í einvíginu, en seinni leikurinn fer fram næsta miðvikudag á heimavelli Brentford.",Swansea therefore has a 1–0 lead in the playoff semifinals with the second match taking place next Wednesday on Brentford's home ground.,"Swansea lead 1–0 in the tie, with the second leg to be played next Wednesday at Brentford's home ground."
Sendiherralaust í fimm ár frá árinu 2009,No ambassador for five years since 2009,Without a head of mission for five years from the year 2009
"Jeffrey Gunter Ross, bandaríski sendiherrann á Íslandi, er í kastljósi fjölmiðla eftir að CBS greindi frá því í morgun að hann vildi fá vopnaðan lífvörð þar sem hann óttaðist um líf sitt.","The US ambassador to Iceland, Jeffrey Gunter Ross, is the focus of media attention following CBS's report this morning that he requested an armed bodyguard because he feared for his life.","Jeffrey Gunter Ross, the U.S. ambassador to Iceland, is in the news after CBS reported this morning that he wanted an armed bodyguard because he feared for his life."
Það hefur þó ekki gengið þrautarlaust fyrir forseta Bandaríkjanna að skipa sendiherra hér á landi.,"It has not been an easy task for the US President to appoint an ambassador to this country, however.","It has not, however, gone without saying for the President of the United States to appoint an ambassador here."
"Frá því að Carol Van Voorst lét af embætti sendiherra Bandaríkjanna í apríllok 2009, hefur alls verið sendiherralaust á landinu í 62 mánuði, meira en fimm ár.","Since Carol Van Voorst left the office of US ambassador in late April 2009, Iceland has been without an ambassador for a total of 62 months, or over five years.","Since Carol Van Voorst stepped down as US Ambassador in April 2009, the country has been without an ambassador for 62 months, more than five years."
"Van Voorst lét af embætti við sérkennilegar aðstæður, en Kastljós greindi frá því 2009 að hún hefði átt að fá Fálkaorðina.","Van Voorst left office under peculiar circumstances, with Kastljós reporting in 2009 that she was supposed to receive the Order of the Falcon.","Van Voorst resigned under extraordinary circumstances, but Kastljós reported in 2009 that she was to receive the Falcon Order."
Á leið á kveðjufund með forseta Íslands fékk hún símtal frá forsetaskrifstofunni þess efnis að hún yrði ekki sæmd orðunni.,"While on her way to a farewell meeting with the President of Iceland, she received a telephone call from the President's office to tell her that she wouldn't be awarded the honour.","On her way to a reception with the President of Iceland, she received a call from the President's office saying that she would not be granted an audience."
Eftir að hún hvarf frá Íslandi kenndi hún alþjóðasamskipti við Army War College.,"After leaving Iceland, she taught international communications at the Army War College.",After she left Iceland she taught international relations at the Army War College.
"Sextán mánuðir liðu þar til eftirmaður Van Voorst kom til starfa, í september 2010.",Sixteen months passed until Van Voorst's successor arrived in September 2010.,"Sixteen months passed until Van Voorst's successor arrived at work, in September 2010."
Það má að einhverju leyti rekja til þess að Robert S. Connan hafði verið skipaður sem sendiherra en hætti svo við.,This may be have been due in part to Robert S. Connan being previously appointed ambassador but then changing his mind.,That may be due to the fact that Robert S. Connan had been appointed as ambassador but then resigned.
Við starfinu tók loks Loius Ariega hafði þá starfað í utanríkisþjónustunni um áratugaskeið.,"Finally, Loius Ariega, who had worked in the foreign service for decades, took on the job.","We were working together when Louis Ariega, who had worked in the foreign service for a quarter of a century, finally left."
Hann lét svo af störfum haustið 2013 og tók við embætti sendiherra í Guatemala.,He stepped down in the autumn of 2013 to assume the office of ambassador to Guatemala.,He stepped down from his duties in the autumn of 2013 and took up the position of ambassador to Guatemala.
Þá tók við annað sendiherralaust tímabil.,There was subsequently another ambassador-less period.,Then came another period without an ambassador.
"Robert Barber hlaut samþykki Bandaríkjaþings í janúar 2015 og kom til starfa skömmu síðar, en þá hafði enginn sendiherra verið á staðnum í 13 mánuði.","In January 2015, the United States Senate approved the appointment of Robert Barber, who arrived shortly thereafter, by which time there had been no ambassador for 13 months.","Robert Barber received Senate consent in January 2015 and took office shortly thereafter, as no ambassador had been present in the country for 13 months."
"Barber var pólitískt skipaður en ekki diplómati, heldur hafði hann starfað sem lögmaður og stutt kosningasjóð Baracks Obama.","Barber was politically appointed rather than a diplomat, having worked as a lawyer and contributed to Barack Obama's election fund.","The barber was politically organized but not a diplomat, rather he had worked as a lawyer and a short-term campaign fund for Barack Obama."
