inputs,labels,predictions
Each bag has a unique antique leather / lightly distressed vintage leather look.,Каждая сумка имеет облик старинной или слегка состарившейся винтажной кожи.,Каждая сумка имеет уникальный антикварный кожаный / слегка потрепанный кожаный вид в стиле старинной кожаной сумки.
Parts from several hides may be used to make a single leather bag.,Для производства одной кожаной сумки могут использоваться части различных шкур.,Часть кожи от нескольких туш может использоваться для изготовления одного кожаного мешка.
"So there may be some variation in color and the textures to the different parts of a bag, which will create a wonderfully unique effect.","Поэтому цвет и текстура разных частей сумки могут немного различаться, создавая чудесный неповторимый эффект.","Так может быть некоторая вариация цвета и текстуры на разных частях сумки, что создаст удивительно уникальный эффект."
"Because of different craftsman and there may be small differences in the style, construction of the bags is shown on the website.","Так как работу выполняют разные мастера, стиль может немного различаться, конструкция сумок показана на сайте.","Поскольку у разных мастеров могут быть небольшие различия в стиле и конструкции, показанные на сайте."
The lining may be a lighter or darker colour to the one shown in the images.,"Цвет подкладки может быть светлее или темнее, чем показанный на изображениях.","Лининг может быть светлее или темнее, чем тот, который показан на изображениях."
Please write to us to know the current stock color.,"Напишите нам, чтобы узнать текущий цвет в ассортименте.","Пожалуйста, напишите нам, чтобы узнать текущий цвет наличия."
Genuine leather might have very small cut / scars / mark on it.,"На натуральной коже могут быть маленькие порезы, шрамы или отметины.",Реальный кожаный материал может иметь очень маленькие разрезы / рубцы / отметины.
This does not mean it is damaged.,"Это не значит, что он поврежден.","Это не означает, что оно повреждено."
There may also be visible creases in the leather.,Также на коже могут быть заметные сгибы.,"Возможно, также будут видны складки кожи."
"These features show the genuine origin of our leather satchels and messengers bags, they form part of the bag and do not affect its durability.","Эти детали подчеркивают натуральность наших кожаных наплечных ранцев и сумок, они формируют часть сумки и не влияют на ее прочность.","Эти особенности демонстрируют настоящее происхождение нашего кожаного рюкзака и сумки-курьера, они являются частью сумки и не влияют на ее долговечность."
Pure leather may smell a little when it is fresh but the smell will go away with use.,"Свежая натуральная кожа может издавать запах, но он исчезнет в процессе использования.","Чистая кожа может пахнуть немного, когда она свежая, но запах исчезнет с использованием."
Please keep it in sunlight and fresh air for a few days.,"Пожалуйста, в течение нескольких дней храните его на солнце и свежем воздухе.","Пожалуйста, держите его в солнечном свете и свежем воздухе несколько дней."
There may be local customs / VAT charges which are unknown to us and beyond our control.,"Могут применяться местные таможенные пошлины и налоги на добавленную стоимость, которые нам неизвестны и находятся вне нашего влияния.","Может быть, существуют местные традиции / налоги по НДС, о которых нам неизвестно и которые мы не можем контролировать."
Buyers are responsible for CUSTOMS at destination.,Покупатели несут ответственность за прохождение ТАМОЖНИ в месте назначения.,Покупатели несут ответственность за таможенные formalities на месте доставки.
"I understand, but my colleague explained yesterday that we have to be in touch with the warehouse, this has been done for you - so we are awaiting the reply.","Я понимаю, но мой коллега вчера объяснил, что мы должны поддерживать связь со складом, это было сделано ради вас — так что мы ожидаем ответ.","Я понимаю, но вчера коллега объяснил, что нам нужно быть в контакте с хранилищем, это было сделано для вас - поэтому мы ждем ответа."
"As soon as we have the information, we can then let you know the whereabouts of your order","Как только мы получим информацию, мы предоставим вам данные о местонахождении вашего заказа","Сразу, как только у нас будет информация, мы сможем сообщить вам о местонахождении вашего заказа."
The item was due to dispatch 18.12,Товар должен был быть отправлен 18.12,The item was due to dispatch 18.12
French fishermen threaten to disrupt British imports in post-Brexit fishing row,Французские рыбаки поставили под угрозу срыва британские импортные поставки из-за возникшего после брексита спора о рыболовном промысле,Французские рыбаки угрожают нарушить британские поставки после рыболовецкого спора после Brexit
French fishermen have threatened to disrupt British imports in an attempt to press London for more licenses as tensions escalate between France and the UK over post-Brexit fishing rights.,"Французские рыбаки поставили под угрозу срыва британские импортные поставки, склоняя Лондон выдавать больше лицензий из-за усиления возникших после брексита трений между Францией и Великобританией по поводу прав на вылов рыбы.","Французские рыбаки угрожают нарушить британские поставки в попытке заставить Лондон выдать больше лицензий, поскольку напряженность между Францией и Великобританией по вопросам рыб"
The threat was made on Saturday a few hours after Britain agreed to issue another 23 licenses to French fishermen to alleviate tensions between the two neighbors who have been at loggerheads over the fishing row for the past six months.,"Предупреждение было сделано в субботу, спустя несколько часов после того, как Великобритания согласилась выдать французским рыбакам еще 23 лицензии, чтобы разрешить конфликт двух соседей, которые в течение последних шести месяцев не могут согласовать условия рыболовного промысла.","Угроза была сделана в субботу несколько часов после того, как Великобритания согласилась выдать еще 23 лицензии французским рыбакам, чтобы смягчить напряженность между дв"
France is seeking 81 more approvals to reach 104 licenses needed for its boats to operate in British and Channel Island waters under the Brexit agreement signed last year.,"Чтобы французские суда могли работать в водах Великобритании и Нормандских островов, Франции необходимо получить еще 81 разрешение, для обладания в итоге 104 лицензиями, требуемыми по условиям соглашения о брексите, подписанного в прошлом году.","Франция требует 81 дополнительного разрешения, чтобы достичь 104 лицензий, необходимых для работы своих судов в британских и водах Канальных островов в соответствии с соглашением о Brexit,"
"The European Union had specified a December 10 deadline for London to grant licenses to French fishing boats under Brexit, with Paris threatening European legal action in case of no breakthrough.","Европейский союз постановил, что 10 ноября — крайний срок для Лондона, чтобы предоставить лицензии для французских рыболовных судов по условиям брексита, а Франция пригрозила европейским судебным иском в случае нарушения договоренностей.","Европейский союз определил 10 декабря крайний срок для Лондона, чтобы выдать лицензии французским рыболовным судам в связи с Brexit, с Парижем, угрожающим европей"
"Underlining that France is entitled to around 80 more UK licenses, a group representing fishermen in the key port of Boulogne-sur-Mer and others along the northern coast threatened late on Saturday to launch protests.","Было подчеркнуто, что Франция имеет право примерно на 80 дополнительных лицензий Великобритании, а позже в субботу группа представителей от рыбаков ключевого порта Булонь-сюр-Мер и других районов северного побережья пригрозили протестами.","Подчеркивая, что Франция имеет право на получение примерно 80 лицензий из Великобритании, группа, представляющая рыбаков в ключевом порту Булонь-сюр-Мер и других вд"
"""Protests should be expected... protests that will target British imports,"" the local CRPMEM fishing industry group for the Hauts-de-France region said in a statement.","«Будут протесты... протесты затронут британские импортные поставки», — заявила инициативная группа Регионального комитета морского рыболовства и морских ферм Бретани из Пикардии.","""Протесты следует ожидать... протесты, которые будут направлены против британских импортов"", - заявила местная группа рыбопромышленников CRPMEM для региона О-де"
"The group said its members were ""exasperated"" by the news of only 23 new licenses and felt ""betrayed"" by the European Commission, which could launch legal action against Britain over the issue.","Группа сообщила, что ее члены были «раздражены» новостями о том, что будет выдано только 23 лицензии и почувствовали себя «преданными» Европейским комитетом, у которого есть полномочия возбудить судебное разбирательство против Великобритании по этому случаю.","Группа заявила, что ее члены были ""испытаны"" новостями о том, что получено только 23 новых лицензий, и чувствовали себя ""обманутыми"" Европейской"
"The CRPMEM said the protests would be ""in line with blockades of ports in Brittany, Normandy and the north of France which took place on November 26.""","Региональный комитет морского рыболовства и морских ферм Бретани сообщил, что «протесты пройдут 26 ноября, одновременно с блокадой портов Бретани, Нормандии и северной Франции».","CRPMEM заявила, что протесты будут ""в линии с блокадами портов в Бретани, Нормандии и севера Франции, которые прошли 26 ноября""."
"On that day, French fishing boats briefly blocked ferries and other boats in the ports of Calais, Saint-Malo and Ouistreham, while vehicles were also sent to disrupt traffic seeking to use the Channel Tunnel rail link.","В этот день французские рыболовные суда заблокировали паромы и лодки в портах Кале, Сен-Мало и Уистреам, также для срыва перевозок в тоннеле под Ла-Маншем использовали транспорт.","В тот день французские рыболовные лодки кратковременно блокировали паромы и другие лодки в портах Кале, Сен-Мало и Уистрем, а также были отправлены автомобили для наруш"
Several rounds of talks between the two sides have since been held but a durable solution has yet to be worked out.,"С тех пор между сторонами прошло несколько раундов переговоров, однако приемлемое решение пока только предстоит найти.","Мысли между двумя сторонами состоялись несколько раундов, но долгосрочное решение еще не найдено."
"I tried calling the restaurand and also the rider but they were not able to response, I apologise.","Я попробовал позвонить в ресторан, а также водителю, но они не ответили, я извиняюсь.","Я пытался позвонить в ресторан и также к водителю, но они не смогли ответить, извиняюсь."
Can I know if your still willing to wait for the order?,"Могу я узнать, вы все еще будете ждать заказ?","Можно ли узнать, все ли вы готовы ждать заказ?"
Could you please try to make a purchase on the computer on the website.,Попробуйте сделать покупку через веб-сайт на компьютере.,Можно ли вам попробовать сделать покупку на компьютере на сайте?
The platform may have some issues.,На платформе могут возникнуть ошибки.,Платформа может иметь некоторые проблемы.
Were you able to try purchasing on the computer  on the website?,У Вас есть возможность попробовать сделать покупку через веб-сайт на компьютере?,Вы пробовали сделать покупку на сайте на компьютере?
"Due to no response, and for quality purposes, I have to release this chat, please feel free to contact us for any inquiry or question, We will be more than glad to provide you assistance with it.","В связи с отсутствием ответа и в целях обеспечения качества, мне придется закрыть этот диалог, при наличии вопросов Вы можете связаться с нами, мы будем рады оказать Вам помощь.","Из-за отсутствия ответа и для качества, я должен выпустить эту чат-конференцию, пожалуйста, не стесняйтесь обращаться к нам с любыми вопросами или заявлениями,"
"Have a wonderful day, Goodbye!","Хорошего дня, до свидания!",Супер день! Пока!
"In some communities, the church provides a safe place for some persecuted social groups.",В некоторых сообществах церковь предоставляет безопасное убежище для притесняемых социальных групп.,В некоторых сообществах церковь обеспечивает безопасное место для некоторых преследуемых социальных групп.
"It’s not a coincidence the civil rights movement was very much intertwined with minority churches, masjid, & temples.","Не случайно движение в поддержку гражданских прав было тесно связано с церквями, мечетями и храмами представителей меньшинств.","Это не случайность, что движение за гражданские права было очень тесно связано с меньшинствами церквей, мсиджидов и храмов."
Ahmad Aubrey’s trial is also an example of positive impact.,Суд по делу Ахмада Арбери — тоже пример положительного влияния.,Суд над Ахмадом Обри также является примером положительного воздействия.
The Satanic Temple is also doing good stuff.,Сатанинский храм тоже делает добрые дела.,Сатанинский храм также делает доброе дело.
"However, examples where something is very wrong with the system has always been evident.","Однако всегда есть очевидные примеры того, что в этой системе есть что-то совершенно неправильное.","Однако примеры, где что-то сильно не так с системой, всегда были очевидны."
Religious organizations and institutions should generally be held to the same standards as any other charitable organization.,"Религиозные организации и институты должны в целом придерживаться тех же стандартов, что и любые другие благотворительные организации.","Религиозные организации и учреждения в целом должны подчиняться тем же стандартам, что и любая другая благотворительная организация."
Transparency is the name of the game.,Главное — прозрачность.,"Транспарентность - это игра, которую нужно играть."
"Looking at cases like the Catholic Church, it might be advisable to ensure funds acquired by these tax-exempt religious organizations don't leave the country.","Обращая внимание на такие примеры, как католическая церковь, можно порекомендовать проверять, что средства, полученные этими освобожденными от налогов религиозными организациями, не покидают страну.","Смотря на случаи, такие как Католическая церковь, может быть целесообразно обеспечить, чтобы деньги, полученные этими налогово-освобожденными религиозными организациями, не поки"
"When I think of religious memberships, perhaps a co-op model is useful; each member gets a single vote as a stakeholder.","Когда я думаю о принадлежности к религиозным организациям, я считаю, что, возможно, полезна модель кооперации; каждый член получает право голоса, как акционер.","Когда я думаю о религиозных членствах, может быть полезен кооперативный модель; каждый член получает один голос как акционер."
"Hopefully, they are at least contributing to Social Security.","Надеюсь, они хотя бы вносят вклад в социальное обеспечение.","Надеюсь, они, по крайней мере, платят в пенсионный фонд."
This year's trend for a second Christmas tree in the bedroom sends sales of smaller spruces soaring,Тренд этого года на вторую рождественскую елку в спальне заставил взлететь продажи небольших елей,Этот год тенденция для второго елки в спальне приводит к взлёту продаж меньших елей.
Got just the one Christmas tree?,Всего одна рождественская елка?,У вас только один Новогодний елка?
Then you could be behind the times.,"Похоже, вы не успеваете за модой.",Затем вы могли оказаться позади времени.
"This year's trend is for a second tree in the bedroom, and it has sent sales of smaller spruces soaring.","Тренд этого года — второе дерево в спальне, из-за чего продажи небольших елей взлетели.","На этот год тенденцией является второй деревце в спальне, и это привело к взлёту продаж меньших елок."
"More than a quarter of British homes now boast two festive firs, experts say - and it could be more than a status symbol.","Больше четверти английских семей теперь покупают две праздничных ели, сообщают эксперты — и это может быть больше, чем обозначением статуса.","Более четверти британских домов теперь украшены двумя новогодними елями, утверждают эксперты - и это может быть не только статусным символом."
Both the soothing green colour and the pine aroma are said to be good for mental health and sleep cycles - while even fake trees can help evoke a feeling of nostalgia.,"Сообщается, что и успокаивающий зеленый цвет, и запах хвои благотворно влияют на психическое здоровье и циклы сна, при этом даже искусственные деревья могут пробудить чувство ностальгии.","Обе успокаивающая зеленая окраска и аромат сосны говорят о том, что они полезны для психического здоровья и циклов сна - а даже фальшивые деревья могут вызвать чувство ност"
"Other families get two trees so children can decorate one as gaudily as they like, providing a place for any home-made masterpieces, while leaving a more elegantly garlanded fir on more prominent display to impress the neighbours.","Другие семьи приобретают два дерева, чтобы дети могли украсить одно из них так ярко, как хотят, и места хватило всем шедеврам, сделанным своими руками, а более элегантно убранная елка располагается на видном месте, чтобы впечатлить соседей.","Другие семьи получают два дерева, чтобы дети могли украсить одно как им заблагорассудится, предоставив место для любимых самодельных шедевров, а оставшееся более элег"
"Among those buying into the trend, which started in the US, are Carole Middleton, mother of the Duchess of Cambridge, who gets a second tree for grandchildren George, Louis and Charlotte at her home in Bucklebury, West Berkshire.","Среди тех, кто следует этому тренду, берущему начало в США, — мать герцогини Кембриджской, Кэрол Миддлтон, которая поставила вторую елку для своих внуков Джорджа, Луи и Шарлотты в доме в Баклбери, в Западном Беркшире.","Среди тех, кто покупает на эту моду, которая началась в США, есть Карол Митчелл, мать герцогини Кембриджской, которая получает второй дерево для в"
"Last week, she posted on Instagram: ""Once again this year we plan to have two Christmas trees: one for the children to decorate and one which I do myself.""","На прошлой неделе она написала пост в Instagram: «В этом году у нас снова будет две рождественских елки: одну украсят дети, а вторую — я сама».","В прошлом году она опубликовала в Instagram: ""Опять же, в этом году мы планируем иметь два рождественских дерева: одно для детей, чтобы они украсили его, и одно, которое я сдел"
British Garden Centres said sales of smaller trees are up 50 per cent this year across its 58 sites.,"Представители British Garden Centres сообщают, что в этом году продажи небольших деревьев выросли на 50 процентов в 58 местах.","Британские центры сада сообщили, что продажи меньших деревьев выросли на 50 процентов в этом году по всей своей сети из 58 сайтов."
"Director Boyd Douglas-Davies, who is also president of the Horticulture Trades Association, said: ""People are trading up from a plant in the bedroom and putting in beautifully decorated trees.""","Директор Бойд Дуглас-Дейвис, который также является президентом Торговой ассоциации садоводства, сообщил: «Люди переходят от комнатных растений в спальне к изящно украшенным деревьям».","Директор Бойд Дуглас-Дэвис, который также является президентом Ассоциации садоводческих торгов, сказал: ""Люди переходят на более высокий уровень, от растения в спальне и устанавлива"
Fellow garden centre chain Squire's reports that 30 per cent of their customers plan on having at least two trees - and more than one in ten intend to have three or more.,"Другая сеть садовых центров Squire сообщает, что 30 процентов их клиентов планирует поставить минимум два дерева, а больше одного из десяти планируют купить три или больше.","Сообщает соседняя сеть садовых центров Скуайрс, что 30 процентов их клиентов планируют иметь хотя бы два дерева, а более чем у одного из десяти клиентов есть план иметь три или более дерев"
"Chairman Sarah Squire said: ""They give a bedroom a lovely, calming scent that is the perfect aid for a good night's sleep.""","Председатель компании Сара Сквайр поделилась: «Они дарят спальне приятный успокаивающий аромат, который идеально помогает крепко уснуть ночью».","Председатель Сара Скуайр сказала: ""Они дают спальне приятный, успокаивающий запах, который является идеальным средством для хорошего ночного сна."""
"Just as bedroom plants have been known to help mental health and purify the air, trees are also said to aid slumber.","Сообщается, что как и комнатные растения, которые, как известно, полезны для психического здоровья и очищают воздух, деревья тоже способствуют качественному сну.","Как и комнатные растения, известные своими способностями улучшать психическое здоровье и очищать воздух, деревья также способствуют сну."
"Sleep expert Carl Walsh said: ""Our brains collect information from our surroundings and this translates into signals releasing hormones in response.","Эксперт по вопросам сна Карл Уэлш утверждает: «Наш мозг собирает информацию из окружающей среды, а затем формирует сигналы для производства гормонов в ответ на нее.","Эксперт по сну Карл Уолш сказал: ""Наши мозги собирают информацию из окружающей среды, и это переводится в сигналы, которые высвобождают гормоны в ответ."
"In this instance melatonin and cortisol are the hormones that control your sleep cycle and put your body into a sleepy state.""","В данном случае мелатонин и кортизол — это гормоны, которые контролируют ваши циклы сна и заставляют вас чувствовать сонливость».","В этом случае мелатонин и кортизол — гормоны, которые контролируют ваш цикл сна и помещают ваше тело в сонное состояние."
He added that a bedroom tree could also transport people back to a more carefree and youthful era.,"Он также добавил, что дерево в спальне может также перенести людей назад в более беззаботную эру молодости.","Он добавил, что дерево спальни также может перенести людей обратно в более беззаботный и юношеский период."
"""Christmas can be a pretty stressful time.",«Рождество может принести много стресса.,"""Рождество может быть довольно стрессовым временем."
A bedroom tree takes people back to their childhood when they had no responsibilities and can forget about stressful things.,"Дерево в спальне помогает людям вспомнить о детстве, в котором у них не было обязанностей и они могут забыть обо всех причинах стресса.","Семейный дерево возвращает людей в детство, когда у них не было никаких обязанностей и они могли забыть о стрессах."
"That is always good for sleep.""",Это всегда полезно для сна».,"""Это всегда хорошо для сна."""
I understand would you please check if the ebook can open it?,"Понимаю, можете ли вы проверить, открывается ли этот файл на электронной книге?","Я понимаю, пожалуйста, проверьте, может ли книга открыться?"
Were you able to find the ebook?,У вас была возможность найти электронную книгу?,Вы нашли электронную книгу?
"Due to no response, and for quality purposes, I have to release this chat, please feel free to contact us for any inquiry or question, We will be more than glad to provide you assistance with it.","В связи с отсутствием ответа и в целях обеспечения качества мне придется закрыть этот диалог, пожалуйста, не стесняйтесь обратиться к нам при возникновении любых вопросов, мы будем более чем рады помочь вам с ними.","Из-за отсутствия ответа и для качества, я должен выпустить эту чат-конференцию, пожалуйста, не стесняйтесь обращаться к нам с любыми вопросами или заявлениями,"
"Have a wonderful day, Goodbye!","Желаю вам отличного дня, до свидания!",Супер день! Пока!
This is the thing people don't get.,"Это то, чего люди не понимают.","Это то, о чем люди не понимают."
The math doesn't say you can't get really sick if you're young and healthy.,"Математика не утверждает, что если ты молод и здоров, то ты не можешь серьезно заболеть.","Математика не говорит о том, что вы не можете очень сильно заболеть, если молоды и здоровы."
"Maybe I'm a pessimist, but that's better than thinking you're invincible.","Возможно, я пессимист, но это лучше, чем верить в свою неуязвимость.","Может быть, я пессимист, но лучше думать, что ты не вечен."
That shit will get you killed.,Эта зараза тебя убьет.,That shit will get you killed.
"I think I took it seriously because I've been sick a lot, and I hate it.","Мне кажется, я отнесся к этому серьезно, потому что много болел, а я этого терпеть не могу.","Я думаю, я воспринимал это серьезно, потому что я часто болею, и я ненавижу это."
"I'm healthy in general, but the flu always hits me very hard.","В целом я здоров, но всегда очень тяжело переношу простуду.","Я в целом здоров, но грипп всегда очень сильно бьет меня."
I was scared that Covid was going to be worse.,"Я боялся, что Covid будет хуже.","Я боюсь, что коронавирус будет хуже."
"It wasn't, probably because I didn't get exposed to a lot of the virus, but it was bad enough.","Нет, возможно, потому, что я получил небольшую дозу вируса, но это все равно было достаточно неприятно.","Это не было, вероятно, потому что я не получил большого количества вируса, но это было достаточно плохо."
Still took months for my body to return to normal.,"В любом случае, прошло несколько месяцев, прежде, чем мой организм вернулся к нормальному состоянию.","Еще несколько месяцев потребовалось, чтобы мой организм вернулся в норму."
"I don't know why it affects people differently, but for me it was body pain and headaches that were the worst part.","Не знаю, почему он влияет на людей по-разному, но для меня самым ужасным были боли в теле и головная боль.","Я не знаю, почему оно влияет на людей по-разному, но для меня это были боли в теле и головные боли, которые были самой плохой частью."
Dive into an immersive story encased in Black Desert's expansive world that's just waiting to be explored.,"Погрузитесь в захватывающую историю, происходящую в открытом мире Black Desert, который только и ждет, чтобы быть исследованным.","Погрузитесь в увлекательную историю, окруженную обширным миром Black Desert, который только ждет своего открытия."
"Accompanied by a Black Spirit, a companion whose destiny is intertwined with their own, players will discover the secret of the Black Stones and the history of their corrupting effects.","В сопровождении Black Spirit, компаньона, чья судьба переплетена с их собственной, игроки окунутся в секреты Black Stones и историю их развращающего действия.","В сопровождении Чёрного Духа, спутника, чья судьба переплетается с их собственной, игроки обнаружат секрет Чёрных Камней и историю их коррумпированных возд"
Players will enjoy jaw-dropping graphics with an insane level of character customization across 19 character classes.,Игроки насладятся неописуемой графикой с безумным уровнем настройки персонажа по 19 классам персонажей.,Игроки будут наслаждаться захватывающими графиками с сумасшедшим уровнем настройки персонажей по 19 классам персонажей.
"Each class offers intuitive skill-based combat, equipped with set of unique skills which can be freely combined into exciting and effective combos, always keeping you on your toes.","Каждый класс предлагает основанный на навыках интуитивный бой, оснащенный набором уникальных навыков, которые можно свободно сочетать в существующих и эффективных комбинациях, который держит вас в напряжении.","Каждый класс предлагает интуитивно понятный навык-базовый бой, оснащенный уникальным набором навыков, которые можно свободно комбинировать в увлекательные и"
Black Desert Prestige Edition is a living-world MMORPG with $140 worth of bonus content.,"Black Desert Prestige Edition — это MMORPG с живым миром, с дополнительным контентом стоимостью 140 $.",Black Desert Prestige Edition - это живой мир MMORPG с бонусным контентом стоимостью $140.
"Experience fast-paced, action-packed combat, hunt monsters and huge bosses, fight with friends in a guild to siege nodes and castles, and train in a variety of life skills such as fishing, trading, crafting, cooking, sailing, and much more!","Опробуйте быстроразвивающийся насыщенный событиями бой, охоту на монстров и огромных боссов, сражайтесь с друзьями в гильдии, чтобы осаждать центры и замки, а также тренируйте множество жизненных навыков, таких как рыболовство, торговля, создание предметов, готовка, мореходство и многие другие!","Ощутите быструю и захватывающую битву, охотитесь на монстров и огромных боссов, сражайтесь с друзьями в гильдии за штурм нод и зам"
Robust Character Creation Tools - Make the character YOU want to play.,"Инструмент создания персонажей Robust — создайте персонажа, которым ВЫ хотите играть.","Робустные инструменты создания персонажей - Сделайте персонажа, которого вы хотите играть."
Seamless Movement Throughout the World - No loading times necessary as you explore.,"Свободное перемещение по миру — нет необходимости в загрузке, пока вы исследуете.","Смелая перемещение по всему миру - не требуется время загрузки, когда вы исследуете."
"Combo-Oriented, Non-Targeted Combat - Take part in fast-paced, action-packed combat with skills that can be chained through combos.","Ориентированные на комбинации бесцельные бои — примите участие в быстроразвивающихся насыщенных событиями боях с навыками, которые связаны с комбинациями.","Переходя к комбо-ориентированной, нецелевой тактике боя - принимайте участие в быстрых и действенных боях с навыками, которые можно связать в комбинации."
Unique Weather and Climate - The weather and climate will have various effects on different zones that players can adapt to.,"Уникальные погода и климат — погода и климат будут иметь множество эффектов в разных зонах, к которым игроки могут адаптироваться.","Уникальный Погода и Климат - Погода и климат будут оказывать разные воздействия на различные зоны, которые игроки могут приспособиться."
