inputs,labels,predictions
d) způsobí-li takovým činem těžkou újmu na zdraví.,(d) if the act causes serious bodily injury.,d) causes serious harm to health.
"(3) Odnětím svobody na tři léta až deset let bude pachatel potrestán, způsobí-li činem uvedeným v odstavci 1 těžkou újmu na zdraví nejméně dvou osob nebo smrt.",(3) The offender shall be sentenced to imprisonment for three to ten years if the act referred to in subsection (1) causes serious bodily injury to at least two persons or death.,"(3) If the perpetrator causes serious bodily harm to at least two persons or death by the act referred to in paragraph 1, the perpetrator shall be punished by deprivation of liberty for a term of three years to ten years."
"(4) Odnětím svobody na pět až dvanáct let bude pachatel potrestán, způsobí-li činem uvedeným v odstavci 1 smrt nejméně dvou osob.","(4) The offender shall be punished by imprisonment for five to twelve years if, by the act referred to in subsection (1), he causes the death of at least two persons.","(4) If the perpetrator causes the death of at least two persons by the act referred to in paragraph 1, the perpetrator shall be punished with imprisonment of five to twelve years."
Kvíz: Proč krachující firmy řídí často ženy a co po vás vedení nesmí nikdy chtít,Quiz: Why failing businesses are often headed by women and what the management can never ask you to do,Translation: Quiz: Why do failing companies often have women at the helm and what management should never ask you
"Mzdová nerovnost mužů a žen, tedy takzvaný gender pay gap, je v Česku dlouhodobě jedna z nejvyšších v EU.","The Czech gender pay gap, wage inequality between men and women, has been one of the highest in the EU for a long time.","The wage gap between men and women, also known as the gender pay gap, is one of the highest in the EU."
V které zemi jsou rozdíly největší?,Which country has the biggest differences?,In which country are the differences greatest?
A v jaké věkové kategorii a v kterém odvětví si ženy oproti mužům vydělávají nejméně peněz?,And which age group and which industry do women earn the least money in compared to men?,A in which age group and in which sector do women earn the least money compared to men?
"Otestujte si, co vše víte o nerovném odměňování.",Test your knowledge of unequal pay.,"Translate English to Czech: Otestujte si, co vše víte o nerovném odměňování."
"Zlato, stříbro a 150 diamantů: Cenovka nejdražšího svetru ohromí!","Gold, silver and 150 diamonds: The price tag of the most expensive sweater is staggering!","Gold, silver and 150 diamonds: Price tag of the most expensive coat will leave you speechless!"
Je trochu jako přenosné klenotnictví a tvůrce do něho vložil půl roku práce a veškeré svoje úspory.,It's kind of like a travelling jewelers and the creator has put half a year of work and every last penny of his savings into it.,It's a bit like a portable jewelry store and the creator put half a year's work and all his savings into it.
"„Měl jsem vizi toho, co chci vytvořit, ale málo zkušeností, u nás doma se svetry nikdy moc nenosily,“ přiznává Liban, který během půl roku strávil nad svým dílem 3000 hodin.","""I had a vision of what I wanted to create, but not enough experience since we never wore sweaters much at home,"" admits Liban, who spent 3,000 hours on his piece over six months.","""I had a vision of what I wanted to create, but little experience, back home in the UK, cardigans were never really worn,"" admits Liban, who spent 3,000 hours over six months working on his project."
"Hedvábí koupil v Itálii, 24karátové zlaté nitě ve Francii a 2000 ozdobných krystalků dodala firma Swarowski.","He bought the silk in Italy, the 24-carat gold threads in France and the 2,000 decorative crystals were supplied by Swarowski.","Silk was purchased in Italy, 24-karat gold threads in France and 2000 decorative crystals were supplied by Swarovski."
Stříbrné hvězdy pak ozdobil 150 diamanty.,The silver stars were then decorated with 150 diamonds.,The silver stars were then adorned with 150 diamonds.
"„Základem je vlna a bavlna, ale hedvábí dodá svetru hebkost,“ chválí tvůrce svoje dílo, které ovšem nedoporučuje prát.","""The main body is wool and cotton, but silk gives the sweater softness,"" says the creator, pleased with his work, which, of course, he doesn’t recommend washing.","""The base is wool and cotton, but silk will give the sweater softness,"" praises the creator of his work, which he does not recommend washing."
A má to ještě jeden háček.,And there's another catch.,And it's got one more snag.
"„Jsem úplně na mizině, musím svetr co nejrychleji prodat,“ přiznává Liban.","""I’ve got absolutely no money left, I have to sell the sweater as soon as possible,"" admits Liban.","“ I'm completely broke, I have to sell my sweater as quickly as possible,” admits Liban."
"Pokud uspěje, vytvoří světový rekord.","If he succeeds, he will set a world record.","If he succeeds, he will set a world record."
"Dosavadní nejdražší svetr, prodaný před pěti lety, stál „jen“ 720 000 korun.","The most expensive sweater ever cost ""only"" CZK 720,000 when it was sold more than five years ago.","The most expensive sweater sold five years ago cost ""only"" 720,000 crowns."
Je-li MZ odtrženej od reality ani moc nevadí - nechá si vyletovat vadný okruh a vyměnit za nový.,"If MZ is detached from reality, it doesn't matter much - he'll let the faulty circuit blow out and get it replaced with a new one.","If the Ministry of Transport is detached from reality, it doesn't matter much - it will let the faulty circuit be flown and replaced with a new one."
"Fakt je, že odchod FB z Evropy by velmi pomohl její neruské části (ta pod vlivem má holt smůlu).",The fact is that the departure of FB from Europe would greatly help its non-Russian part (the influenced part is unlucky).,The fact is that FB's departure from Europe would greatly help its non-Russian parts (which are just unlucky under its influence).
"Myslím, že by to celkem dost pročistilo společenské klima.",I think it would clean up the social climate quite a bit.,I think it would quite a bit clean up the social climate.
"Případně by se i lépe vyjasnily kanály ""sovětské bratrské pomoci"" některým našim politickým stranám a představitelům.","Alternatively, the channels of ""Soviet fraternal aid"" to some of our political parties and leaders would be better clarified.","Translation:
Alternatively, the channels of ""Soviet fraternal aid"" to some of our political parties and representatives would also be clarified."
"Pak by lidi, co je volí, měli taky jasněji, o čí zájmy jim ve skutečnosti jde.",Then the people who vote for them would also be clearer about whose interests they really care about.,Then people who are voting should also have a clearer idea of whose interests they are actually serving.
"Škoda, že nevlastní i TikTok.",Too bad he doesn't own TikTok.,Translation: Shame that it doesn't own TikTok either.
"Spousta dospívajících lidí by najednou s velkým údivem zjistila, že i venku svítí Slunce...",Many teenagers would suddenly discover with great astonishment that the sun is shining outside...,A lot of teenagers would suddenly discover with great surprise that the sun is shining outside too...
"Trump k týrání podezřelých přímo vyzýval, sklízí, co zasel.","Trump directly encouraged the abuse of suspects, he reaps what he has sown.","Trump directly incited the torture of suspects, reaped what he sowed."
O situaci v USA s předním afroamerickým reportérem.,On the situation in the US with a leading African-American reporter.,Translation: On the situation in the US with the leading African-American reporter.
"Ve Spojených státech vycházejí najevo nové případy policejního násilí, tentokrát během zásahů při celonárodních protestech.","New cases of police violence are coming to light in the United States, this time during a crackdown on nationwide protests.","In the United States, new cases of police brutality are emerging, this time during interventions during nationwide protests."
"Demonstrace, které vypukly poté, co Afroameričana George Floyda zabil policista při zatýkání, otevřely debatu o systematickém rasismu, práci policie a případech brutality vůči americkým menšinám.","The demonstrations that erupted after African-American George Floyd was killed by a police officer during an arrest have opened a debate about systematic racism, policing and incidents of brutality against American minorities.","Protests that erupted after a police officer killed African American George Floyd during an arrest opened up a debate about systemic racism, police work and cases of brutality against American minorities."
"Lenka Kabrhelová mluví s jedním z předních afroamerických novinářů, reportérem časopisu The Atlantic Adamem Serwerem.","Lenka Kabrhelová talks to leading African-American journalist Adam Serwer, reporter for The Atlantic.","Lenka Kabrhelová talks to one of the leading African-American journalists, The Atlantic reporter Adam Serwer."
Ale čím by se zvýšilo to financování?,But what would increase that funding?,But how would that increase funding?
Unie do nás cpe peníze v dotacích.,The EU is pouring money into us in subsidies.,The Union pours money into us in subsidies.
"Pokud to přestane dělat, přestaneme ty peníze mít.","If they stop doing that, we won’t have the money anymore.","If it stops doing that, we'll stop having that money."
"Opravdu nevidím jak by to že nám unie přestane dávat peníze způsobilo to, že ty peníze využijeme na něco jiného...",I really don't see how the union stopping giving us money would make us use that money for something else...,I don't see how the fact that the EU will stop giving us money would cause us to use the money for something else.
"Můžete tvrdit že peníze z těch dotací by se mohli použít lépe, ale to je úplně jiná diskuze.","You can argue that the grant money could have been put to better use, but that's a whole other discussion.","You can say that the money from those subsidies could be used better, but that's a completely different discussion."
"Je vůbec možné, aby hospoda neodváděla daně?",Is it even possible for a pub not to pay taxes?,Is it even possible for a pub to avoid paying taxes?
"Je vůbec možné, aby hospoda krátila daně?",Is it even possible for a pub to cut taxes?,Is it even possible for a pub to reduce taxes?
"Vždyť když nějaký kus masa projde veterinární kontrolou, tak přece musí být někde zaevidovanej a už se nemůže jen tak ztratit, ne?","After all, if a piece of meat passes veterinary inspection, it has to be recorded somewhere and it can't just get lost, can it??","Of course, when some piece of meat goes through veterinary control, it must be somewhere recorded and can't just disappear, can it?"
Podobně Prazdroj a Jelínek asi nevyrábí speciální alkohol pro černý trh.,"By the same token, Prazdroj and Jelinek probably do not produce special alcohol for the black market.","Similarly, Prazdroj and Jelínek probably do not produce special alcohol for the black market."
Přesto mi ale dost často někde nedávají účtenku nebo ji hned zase vezmou a vyhodí.,It still happens quite often that somewhere I don’t get the receipt or they take it and throw it right away.,"Despite this, they often don't give me a receipt or take it back and throw it away right away."
Vláda schválila vyslání až 150 vojáků na pomoc Polsku.,The government approves the deployment of up to 150 troops to help Poland.,The government has approved the dispatch of up to 150 soldiers to help Poland.
"Ženisté, průzkumníci a piloti dronů by mohli vyrazit ještě před Vánoci, mise je schválená na šest měsíců.","The sappers, scouts and drone pilots could leave before Christmas since the mission is approved for six months.","Translating the text from Czech to English, I get:

Women, explorers, and drone pilots could set out before Christmas, the mission is approved for six months."
Mají polským kolegům pomáhat s ochranou hranice s Běloruskem a se stavbou plánovaného plotu.,They are tasked with helping their Polish colleagues to protect the border with Belarus and to construct the planned fence.,They are to help Polish colleagues with the protection of the border with Belarus and the construction of the planned fence.
"Polsko oficiálně požádalo o pomoc státy NATO, a to v souvislosti s několik měsíců trvajícími akcemi běloruského režimu, který na své území zve občany blízkovýchodních zemí s falešným příslibem snadného překročení unijní hranice.","Poland has officially requested the assistance of NATO countries in connection with the months-long actions of the Belarusian regime, which invites citizens of Middle Eastern countries to its territory with the false promise of an easy crossing of the EU border.","Poland has officially asked for help from NATO countries, in connection with several months of actions by the Belarusian regime, which is inviting citizens of Middle Eastern countries to its territory with a false promise of easy crossing of the EU border."
Na polském území už působí britští a estonští vojáci.,British and Estonian troops are already operating in Polish territory.,British and Estonian troops are already operating on Polish territory.
Mutace Omikron se šíří na jihu Moravy?,Has the Omicron variant been spreading in the south of Moravia?,Translation: Is the Omicron mutation spreading in southern Moravia?
Hygiena prověřuje další případ dítěte z Adamova.,Public health authority has been investigating another case of a child from Adamov.,Hygiene is investigating another case of a child from Adamov.
"„Aktuálně máme nahlášeno další podezření na tuto variantu u dalšího dítěte z Adamova, z přípravné třídy.","""We currently have another suspicion of this variant in another child from Adamov who is from a pre-school class.","""We have another report of a suspected case of this variant in another child from Adamov, in the preparatory class."
"Přímý kontakt s předešlými případy ze ZŠ Adamov není prokázán,“ uvedla Ciupek.","Direct contact with the prior cases from the elementary school in Adamov has not been proven,"" Ciupek said.","Direct contact with previous cases from Adamov elementary school is not proven, Ciupek said."
V týdnu se v kraji objevilo šest případů.,There have been six cases in the region during the week.,"In the week, six cases appeared in the region."
"„Na oficiální potvrzení varianty u našich šesti případů nadále čekáme – provádí ho Národní referenční laboratoř pro chřipku a nechřipkové viry Státního zdravotního ústavu v Praze,“ uvedla ředitelka.","""We are still waiting for official confirmation of the variant in our six cases - it is being carried out by the National Reference Laboratory for Influenza and Non-Influenza Viruses of the National Institute of Public Health in Prague,"" the director said.","“Official confirmation of the variant in our six cases is still pending – it is being done by the National Influenza and Respiratory Virus Reference Laboratory of the National Institute of Public Health in Prague,” the director said."
"Doplnila, že jde o dvě zdravotní sestry z jednoho pracoviště Fakultní nemocnice Brno a dvě děti jedné z nich, dále dva jedenáctileté žáky ZŠ Adamov.","She added that the people involved are two nurses from one of the workplaces of the Brno University Hospital and two children of one of them, as well as two 11-year-old pupils from the Adamov Elementary School.","She added that it was two nurses from one workplace of the Faculty Hospital Brno and two children of one of them, and two eleven-year-old students of Adamov Elementary School."
Mezi případy z Brna a Adamova přitom není žádná spojitost.,There is no connection between the cases from Brno and Adamov.,There is no connection between the cases in Brno and Adamov.
"Tři z nich mají podle ředitelky mírné příznaky, čtyři bezpříznakový průběh.",The director reported that three of them have mild symptoms and four are asymptomatic.,"Three of them have mild symptoms, four asymptomatic course, according to the director."
Nikdo s podezřením na Omikron do ciziny necestoval,No one suspected of having the Omicron variant has travelled abroad,Translation: No one suspected of Omicron traveled abroad.
"Žádný z uvedených necestoval do zahraničí, ani nikdo z jejich rodin, nedošlo ani ke kontaktu s kýmkoli, kdo by v zahraničí pobýval.","None of those mentioned have travelled abroad, nor have any of their families, nor has there been any contact with anyone staying abroad.","None of those mentioned traveled abroad, nor did anyone from their families, and there was no contact with anyone who might have been abroad."
"Souvislost se šampionátem ve vodním pólu není u nikoho z uvedených žádná, uvedla Ciupek.","The reported cases have no connection to the water polo championship, stated Ciupek.","The connection to the water polo championship is not with anyone of the mentioned, said Ciupek."
"Hlavní hygienička Pavla Svrčinová dříve uvedla, že se prověřuje mezinárodní turnaj ve vodním pólu, který byl v Brně před několika týdny.","Earlier, Chief Health Officer Pavla Svrčinová said that the international water polo tournament, which took place in Brno a few weeks ago, has been investigated.","Main hygienist Pavla Svrčinová previously stated that an international water polo tournament, which took place in Brno a few weeks ago, is being investigated."
Na něm byli i hráči z Jihoafrické republiky a jeden belgický hráč po návratu onemocněl.,Players from South Africa and one Belgian player fell ill after returning home.,There were also players from South Africa and one Belgian player fell ill after returning.
Kalifornie omezí prodej zbraní.,California restricts gun sales.,California will limit the sale of firearms.
Chce postupovat jako Texas při zákazu potratů.,The intention is to follow the Texas approach to banning abortion.,He wants to proceed as Texas does with abortion bans.
"Guvernér Kalifornie Gavin Newsom v sobotu ohlásil plán zavést v nejlidnatějším americkém státě zákaz prodeje a výroby některých zbraní za pomoci právního mechanismu, který použil Texas ve svém kontroverzním zákoně proti potratům prováděným po detekci srdečního tepu embrya.",California Governor Gavin Newsom on Saturday announced a plan to impose a ban on the sale and manufacture of certain guns in America's most populous state using a legal mechanism used by Texas in its controversial law against abortions performed after detecting the heartbeat of an embryo.,California Governor Gavin Newsom announced a plan to ban the sale and manufacture of certain firearms in the most populous US state using a legal mechanism that Texas used in its controversial post-heartbeat abortion law.
"Lidé by pak měli nárok na odškodné při žalobě kohokoli, kdo v Kalifornii vyrábí či prodává útočné pušky a podomácku vyrobené střelné zbraně.",People would then be entitled to damages in a lawsuit by anyone who manufactures or sells assault rifles and homemade firearms in California.,People would then be entitled to compensation in a lawsuit against anyone in California who manufactures or sells assault rifles and homemade firearms.
"Oznámení Newsoma reagovalo na páteční stanovisko amerického nejvyššího soudu, který texaský zákaz potratů ponechal v platnosti, byť jde proti téměř 50 let starému precedenčnímu verdiktu, který stanovil právo na potrat plošně v celých USA zhruba do 24. měsíce těhotenství.","Newsom's announcement was in response to Friday's U.S. Supreme Court opinion upholding the Texas abortion ban, even though it goes against a nearly 50-year-old precedent that established a right to abortion across the U.S. until about the 24th week of pregnancy.","Newsom's statement responded to the Friday ruling of the US Supreme Court, which allowed the Texas abortion ban to remain in effect, despite it being in direct conflict with a nearly 50-year-old precedent-setting decision that established a woman's right to an"
"Soud ovšem nyní nerozhodoval o ústavnosti celého zákona, nýbrž o technické otázce, která vyplývá z inovativní konstrukce opatření.","However, the Court was not now deciding on the constitutionality of the entire law, but on a technical issue arising from the innovative design of the measure.","The court, however, was not deciding on the constitutionality of the entire law, but on a technical question arising from the innovative construction of the measure."
"Vymáhání zákazu bylo totiž v tomto případě přeneseno na veřejnost, čímž texaští republikáni znemožnili jeho napadení obvyklou soudní cestou.","In this case, enforcement of the ban was delegated to the public, making it impossible for the Texas Republicans to challenge it in the usual legal action.","The enforcement of the ban was in this case transferred to the public, thereby preventing the Texas Republicans from attacking it through the usual legal channels."
"„Jsem pobouřen včerejším (pátečním) rozhodnutím Nejvyššího soudu Spojených států, který povolil zachování texaského zákazu většiny potratových služeb a do velké míry podpořil manévr Texasu s cílem ochránit svůj zákon,“ uvedl kalifornský guvernér.","""I am outraged by yesterday's (Friday's) decision by the United States Supreme Court, which allowed Texas' ban on most abortion services to stand and largely endorsed Texas' maneuver to protect its law,"" said California Governor.","""I am outraged by yesterday's (Friday) decision of the US Supreme Court, which allowed the Texas ban on most abortion services to stand and largely endorsed the Texas maneuver to protect its law,"" California Governor Gavin Newsom said."
"„Jestliže nyní státy mohou blokovat přezkum svých zákonů ze strany federálních soudů, pak Kalifornie tuto pravomoc použije k ochraně lidských životů,“ pokračuje Newsom.","""If states can now block the review of their laws by federal courts, then California will use that power to protect lives,"" Newsom continued.","""If states can now block federal court review of their laws, then California will use that power to protect human life,"" Newsom continues."
"Své podřízené prý pověřil, aby ve spolupráci se státním parlamentem a ministrem spravedlnosti pracovali na opatření, které by opravňovalo zástupce veřejnosti k vymáhání zákazu útočných pušek a takzvaných zbraní duchů.",He reportedly instructed his subordinates to work with the state legislature and the Attorney General on a measure that would empower members of the public to enforce a ban on assault rifles and ghost guns.,"He allegedly tasked his subordinates to work with the state parliament and the minister of justice to draft a measure that would allow public representatives to enforce a ban on assault rifles and so-called ""ghost guns""."
"Takto jsou označovány podomácku vyrobené zbraně, které nemají sériová čísla a které mohou sloužit k obcházení regulací.",This term refers to homemade weapons that do not have serial numbers and can be used to circumvent regulations.,"This is how homemade weapons, which do not have serial numbers and can be used to circumvent regulations, are referred to."
"Newsom chce, aby měli „soukromí občané“ právo vyžadovat odškodné nejméně 10 000 dolarů (přes 220 000 Kč) a soudní výlohy od kohokoli, kdo by v Kalifornii vyráběl, distribuoval či prodával útočné pušky, součástky do ""zbraní duchů"" nebo sady pro jejich výrobu.","Newsom wants ""private citizens"" to have the right to seek damages of at least $10,000 (over CZK 220,000) and court costs from anyone in California who manufactures, distributes or sells assault rifles, parts for ""ghost guns"" or kits to make them.","Newsom wants ""private citizens"" to have the right to sue for at least $10,000 (over $220,000) and court costs from anyone who manufactures, distributes or sells assault rifles, ghost gun parts or kits to make them in"
"„Je-li nejúčinnějším způsobem, jak tyto strašlivé zbraně udržet mimo naše ulice, vytvoření hrozby soukromých žalob, pak bychom přesně to měli udělat,“ uvedl kalifornský guvernér.","""If the most effective way to keep these terrible weapons off our streets is to create the threat of private lawsuits, then that's exactly what we should do,"" said California Governor.","""If the most effective way to keep these horrific weapons off our streets is to create a threat of private lawsuits, then we should do that,"" California Governor Gavin Newsom said."
"Agentura AP podotýká, že Kalifornie po desetiletí zakazovala výrobu a prodej některých zbraní armádního stylu, v červnu ale federální soudce zdejší zákaz zablokoval jakožto protiústavní.","The AP notes that California has banned the manufacture and sale of some military-style weapons for decades, but a federal judge blocked the ban as unconstitutional in June.","The AP agency notes that California has banned the manufacture and sale of some military-style weapons for decades, but a federal judge blocked the ban in June as unconstitutional."
"Pakliže by nyní stát skutečně zákaz obnovil za použití texaské šablony, potvrdila by se slova liberální členky nejvyššího soudu Sonii Sotomayorové, která v nesouhlasném stanovisku k pátečnímu většinovému verdiktu varovala před rozšířením daného právního mechanismu do dalších amerických států.","If the state were now to actually reinstate the ban using the Texas model, it would confirm the words of the liberal member of the Supreme Court, Sonia Sotomayor, who in her dissenting opinion to Friday's majority verdict warned against extending the legal mechanism to other US states.","If the state were to reinstate the ban using the Texas template, it would confirm the words of liberal Supreme Court Justice Sonia Sotomayor, who in a dissenting opinion to Friday's majority ruling warned against the expansion of the legal mechanism"
Nejvyšší soud nicméně texaskému zákazu potratů nepřiznal úplnou imunitu vůči soudnímu přezkumu a umožnil potratovým klinikám pokračovat v žalobách na vybrané činitele jižního státu USA.,"However, the Supreme Court did not grant Texas' abortion ban complete immunity from judicial review and allowed abortion clinics to proceed with lawsuits against selected officials of the Southern U.S. state.","The Supreme Court, however, did not grant the Texas abortion ban complete immunity from judicial review and allowed abortion clinics to continue lawsuits against certain officials of the southern US state."
"Každé nouzové očkování má svoji veřejnou testovací fázi, kdy se postupně přichází na to, jak bude vypadat očkovací schéma a taky dochází k vylepšování samotných vakcín, na základě výsledků.","Every emergency vaccination has a public testing phase, where the vaccination schedule is gradually worked out and the vaccines themselves are improved based on the results.","Translation:
Each emergency vaccination has its own public testing phase, where it is gradually determined how the vaccination schedule will look and improvements are made to the vaccines themselves, based on the results."
Třeba z izraele se už ve velkém valí studie o účincích 4 dávky.,"For example, studies on the effects of the 4th dose are already pouring in from Israel.","For example, from Israel, studies on the effects of 4 doses are already being rolled out in large numbers."
"A podle těchto studii se u většiny pacientů dochází až k pětinásobnému zvýšení protilátek, což už má vámi zmíněný dlouhodobý efekt.","And according to these studies, most patients experience up to a fivefold increase in antibodies, which has the long-term effect you mentioned.","According to these studies, in most patients, there is a fivefold increase in antibodies, which already has the long-term effect you mentioned."
"Prostě jako každý jiný očkování bude mít po čase svoje očkovací schéma, jen je na to zatím moc brzo.","Just like any other vaccination, there will be a vaccination schedule over time, it's just too early to tell.","Translation:
Simply like any other vaccination, it will have its vaccination schedule over time, it's just too early for that now."
"Dalším faktem je, že za nedlouho by měla přijít na trh nová vakcína, na bázi inaktivovaného viru, která podle specifikací výrobce slibuje až 10x větší účinnost.","Another fact is that a new vaccine, based on an inactivated virus, is expected to come on the market shortly, which, according to the manufacturer's specifications, promises to be up to 10 times more effective.","Another fact is that a new vaccine, based on an inactivated virus, is expected to be released on the market soon, which according to the manufacturer's specifications promises up to 10 times greater efficacy."
Množství učiva klidně ponechat.,Keep the scale of the curriculum.,Leave the amount of material alone.
Ale přehodnotit CO se učí.,But rethink WHAT is being taught.,But what they are learning is being reevaluated.
Od dob Marie Terezie naše civilizace a technologie trošku pokročila a učení telefonních seznamů a opisování učebnic do sešitů už nedává moc smysl a je to fakt ztráta času.,"Since the time of Maria Theresa, our civilization and technology has advanced a bit and memorizing phone books and copying textbooks into notebooks doesn't make much sense anymore and is really a waste of time.","Since Marie Theresa's times, our civilization and technology have made a bit of progress and learning phone books and writing textbooks into notebooks doesn't make much sense and is a fact a waste of time."
V těchto věcech by šlo fakt brutálně ubrat.,You could really severely cut back on these things.,"In these matters, it would be a brutal cut."
Na druhou stranu kolik lidí odejde ze základky s nějakou základní finanční gramotností?,"On the other hand, how many people leave primary school with some basic financial literacy?",Translate English to Czech: Na druhou stranu kolik lidí odejde ze základky s nějakou základní finanční gramotností?
A dalšíma věcma které bude nutně k životu potřebovat?,And the other things they’re going to need to survive?,What else will it necessarily need for life?
Jak mohu legálně sledovat Ligu mistrů online?,How can I watch the Champions League online legally?,How can I legally watch the Champions League online?
"Nevíte, jestli existuje nějaká online služba tady v ČR, která by mi umožnila sledovat Ligu mistrů za poplatek?",Do you know if there is an online service here in the Czech Republic where you can watch the Champions League for a fee?,English translation: Do you know if there is any online service here in the Czech Republic that would allow me to watch the Champions League for a fee?
Doma máme Netbox a platím si sportovní balíček Telly pro španělskou a anglickou fotbalovou ligu.,We have a Netbox at home and I subscribed to the Telly sports package for the Spanish and English football leagues.,At home we have Netbox and we pay for the sports package Telly for the Spanish and English football league.
Ten však nezahrnuje Ligu mistrů UEFA.,"However, it does not include the UEFA Champions League.","However, it does not include the UEFA Champions League."
"Myslím, že O2 nabízí Ligu mistrů, ale nechci měnit poskytovatele televize a internetu.","I think O2 offers the Champions League, but I don't want to change TV and internet providers.","I think O2 offers Champions League, but I don't want to change my TV and internet provider."
Polsko pohrozilo zastavením plateb do unijního rozpočtu,Poland threatens to stop payments to the EU budget,Poland threatened to stop paying into the EU budget.
"Podle Ziobra by Evropská komise jednala v rozporu s právem, pokud by využila nové pravomoci a kvůli sporu o právní stát zastavila výplatu peněz Polsku.","According to Ziobro, the European Commission would be acting unlawfully if it used its new powers to stop paying Poland because of a dispute over the rule of law.","According to Ziobro, the European Commission would be acting in breach of law if it were to use the new powers and, due to the dispute over the rule of law, suspend the payment of money to Poland."
Komise už odložila schválení polského plánu ohledně čerpání 36 miliard eur z unijního fondu na obnovu ekonomik zasažených pandemií covidu-19.,The Commission has already postponed approval of Poland's plan to draw down €36 billion from the EU's fund for the recovery of economies hit by the Covid-19 pandemic.,The Commission has already postponed the approval of the Polish plan regarding the use of 36 billion euros from the EU fund for the recovery of economies affected by the COVID-19 pandemic.
"A je pod tlakem Evropského parlamentu, aby postoupila dál a použila mechanismus umožňující odebrat unijní dotace zemím porušujícím principy právního státu.",And it is under pressure from the European Parliament to move forward and use a mechanism to withdraw EU subsidies from countries that violate the rule of law.,The EU is under pressure from the European Parliament to move forward and use the mechanism that allows for the withdrawal of EU funding from countries that violate the principles of the rule of law.
"„Polsko by mělo odpovědět na toto vydírání ze strany EU vetem ve všech záležitostech, které vyžadují jednohlasnost,“ řekl Ziobro, šéf malé strany Solidární Polsko, bez jejíchž hlasů by současná vláda přišla o těsnou většinu v Sejmu.","""Poland should respond to this blackmail from the EU with a veto on all issues that require unanimity,"" said Ziobro, head of Solidary Poland, a small party whose votes ensure the current government’s narrow majority in the Sejm.","“Poland should answer this blackmail from the EU with a veto in all matters that require unanimity,” Ziobro, the leader of the small Solidarity Poland party, said, whose votes the current government would lose a tight majority in the Se"
"„Polsko by také mělo zvážit své závazky v unijní energetické a klimatické politice, které vedou k drastickému nárůstu cen energií,“ dodal Ziobro.","""Poland should also consider its commitments to the EU energy and climate policy, which are leading to drastic increases in energy prices,"" Ziobro added.","“Poland should also consider its commitments in the EU's energy and climate policy, which lead to a drastic increase in energy prices,” Ziobro added."
"Pokud spor bude pokračovat, budu požadovat, aby Polsko zastavilo své příspěvky do EU.","If the dispute continues, I will demand that Poland stops its EU contributions.","If the dispute continues, I will demand that Poland stop its contributions to the EU."
"Bylo by to ospravedlnitelné vzhledem k tomu, že EU nám protiprávně odpírá prostředky ze společného rozpočtu, do kterého také přispíváme, dodal polský ministr.","This would be justified given that the EU is illegally denying us funds from the common budget to which we also contribute, the Polish minister added.","It would be justified given that the EU is illegally withholding funds from the budget we also contribute to, Polish Minister added."
Jeho strana v přístupu k EU zaujímá radikálnější postoje než vládnoucí strana Právo a spravedlnost.,His party's approach to the EU is more radical than that of the ruling Law and Justice party.,"His party's stance on EU accession is more radical than that of the ruling party, Justice and Right."
"Podle Evropské komise změny, kterými prošla polská justice za Ziobrova působení, ohrožují její nezávislost a podřizují ji politikům.","According to the European Commission, the changes the Polish judiciary has undergone under Ziobro's tenure threaten its independence and puts more political control over it.","Translation:
According to the European Commission, the changes that Polish justice underwent during Ziobro's tenure threaten its independence and subordinate it to politicians."
"Brusel podle Ziobra staví „nemožné podmínky, protože jeho cílem není právní stát, ale změna vlády v Polsku“.","According to Ziobro, Brussels is setting ""impossible conditions, because its goal is not the rule of law, but a change of government in Poland.""","Brussels, according to Ziobro, is building ""impossible conditions, because its goal is not the rule of law, but a change of government in Poland""."
"Varšava čelí „politickému diktátu prováděnému vydíráním a snahou podrýt demokratické rozhodnutí několika milionů Poláků“, řekl také Ziobro.","Warsaw is facing ""a political dictatorship by blackmail and an attempt to undermine the democratic decision of several million Poles,"" Ziobro also said.",""" Warsaw is facing a ""political dictatorship carried out by blackmail and an attempt to undermine the democratic decision of several million Poles,"" Ziobro said."
"Uvedl, že Polsko by mělo být členem takové EU, která je založena na partnerství suverénních států, a ne na vládě těch nejsilnějších a bruselské byrokracie, která není pod demokratickou kontrolou.",He said that Poland should be a member of an EU that is based on a partnership of sovereign states and not on the rule of the most powerful and a Brussels bureaucracy that is not under democratic control.,"He said that Poland should be a member of an EU based on partnership between sovereign states, not the rule of the strongest and Brussels bureaucracy that is not under democratic control."
"Řekl, že jeho strana nikdy nepřistoupí na takové ústupky Bruselu, v jejichž důsledku by byla omezena suverenita Polska.",He said that his party would never make concessions to Brussels that would result in a reduction of Poland's sovereignty.,He said that his party would never agree to such concessions from Brussels that would limit the sovereignty of Poland.
"„Nikdy nebudeme souhlasit s tím, aby mělo Polsko status kolonie,“ prohlásil.","""We will never agree to give Poland the status of a colony,"" he stated.","“Never will we agree to Poland being a colony,” he said."
Ale vyznat se v tom... U nás v Lidlu mají jeden druh sýra na čtyřech různých místech.,But to understand... In the local Lidl one type of cheese can be found in four different places.,But to know where... We have one type of cheese in Lidl in four different places.
