inputs,labels,predictions
Maðurinn er í einangrun og sex hafa verið settir í sóttkví.,The man is in isolation and six have been quarantined.,"Here is the translation from Icelandic to English:

""The man is in isolation and six have been placed in quarantine."""
Þeir fara allir í sýnatöku en tveir voru farnir að sýna einkenni.,They will all be tested but two had become symptomatic.,"Here is the translation from Icelandic to English:

""They all go for a check-up, but two were sent to show symptoms.""

Note: I've tried to preserve the original meaning and sentence structure, but please let me know if you'd like me to"
Smitrakning er nú í gangi við þau þrjú smit sem greindust í gær en henni er að mestu leyti lokið vegna tveggja smita sem greint var frá á föstudag.,"The three infections diagnosed yesterday are currently being traced, but tracing on the two infections reported on Friday has mostly been completed.","Here is the translation from Icelandic to English:

""Contact tracing is now underway for the three cases that were confirmed yesterday, but it is largely complete due to the two cases that were reported on Friday."""
Í báðum tilvikum hefur raðgreining Íslenskrar erfðagreiningar leitt í ljós að þar er um afbrigði af kórónuveirunni sem ekki hafa fundist hér á áður.,"In both instances, sequence analysis by deCode Genetics revealed a coronavirus strain not found before in this country.","Here is the translation from Icelandic to English:

 In both cases, the genetic analysis of Icelandic genetics has shown that there is a variant of the coronavirus that has not been found here before."
Í öðru tilvikinu hafa böndin beinst að Ísrael þótt vitað sé að sá sem flutti veiruna til landsins hafði einnig ferðast til annarra Evrópulanda.,"In one instance, there are reasons to suspect Israel, although it is known that the one who brought the virus to the country also travelled to other European countries.","Here is the translation from Icelandic to English:

 In the other case, the bonds have been directed towards Israel, although it is known that the person who brought the virus to the country had also traveled to other European countries."
Kamilla segir að það ætti liggja fyrir á morgun hvaðan hin veiran væri að koma.,Kamilla says that it should be clear tomorrow from where the other virus is coming.,"Here is the translation from Icelandic to English:

Kamilla said that it should lie in wait for tomorrow from where the other phenomenon would come."
Alls eru nú 15 í einangrun samkvæmt vefnum COVID. is.,A total of 15 people are now in isolation according to the website COVID.is.,"Here is the translation from Icelandic to English:

""All are now 15 in quarantine according to the COVID.is website."""
135 eru í sóttkví.,135 are in quarantine.,"Here is the translation from Icelandic to English:

135 are in quarantine."
Fjögur af fimm smitum ótengd,Four out of five infections unrelated,"The translation of ""Fjögur af fimm smitum ótengd"" from Icelandic to English is:

""Four out of five cases unconnected""

Or, in a more idiomatic translation:

""Four out of five cases unrelated"
Fimm innanlandssmit hafa greinst hér á landi á undanförnum dögum.,Five domestic infections have been diagnosed in the country in recent days.,"Here is the translation of the Icelandic text to English:

""Five domestic cases have been confirmed here in the country over the past few days.""

Let me know if you'd like me to help with anything else!"
Af þeim eru fjögur alfarið ótengd og er til að mynda ekki búið að finna uppruna smitsins sem kom upp á Rey Cup íþróttamótinu í gær.,"Four of these are completely unconnected and the origin of the infection that came up at the Rey Cup tournament yesterday, for instance, has not been found.","Here is the translation from Icelandic to English:

Of these, four are completely inaccessible and, for example, the origin of the outbreak that occurred at the Rey Cup sports competition yesterday has not been found."
Smitrakning er enn yfirstandandi.,Infection tracing is still ongoing.,"The translation of ""Smitrakning er enn yfirstandandi"" from Icelandic to English is:

""Smoking is still widespread."""
Upprunalega voru á þriðja tug einstaklega sendir í sóttkví en þeim var fækkað í sextán.,More than twenty individuals were originally quarantined but were later reduced to sixteen.,"Here is the translation from Icelandic to English:

""Originally, there were 30 individuals sent to the quarantine, but this was reduced to 16."""
Í heildina eru 34 í sóttkví vegna þessara nýju smita sem greindust í gær.,A total of 34 people are quarantined because of these new infections detected yesterday.,"Here is the translation from Icelandic to English:

""In total, 34 are infected with the flu due to these new strains that were diagnosed yesterday.""

Note: ""sóttkví"" is the Icelandic word for ""flu"" or ""infl"
Þetta er í annað sinn á stuttum tíma sem smit greinist á íþróttaviðburði og hefur það vakið spurningar um það hvort halda eigi slíka viðburði.,"This is the second time in a short period that an infection is detected at a sporting event, which has raised questions of whether such events should be held.","Here is the translation from Icelandic to English:

""This is the second time in a short period that a virus has spread at a sports event and it has raised questions about whether to hold such events."""
"Jóhann K. Jóhannsson, samskiptastjóri hjá almannavarnadeild rikislögreglustjóra, segir það vel hægt, svo lengi sem fólk fylgi viðmiðum og reglum.","Jóhann K. Jóhannsson, Communications Director of the Department of Civil Protection, says that it's completely possible as long as people comply with guidelines and rules.","Here is the translation from Icelandic to English:

Jóhann K. Jóhannsson, communications manager at the national security department of the national police commissioner, says it's going well, as long as people follow guidelines and rules."
„Við erum stöðugt að brýna fyrir öllum þeim sem hér búa að það þurfi að halda uppi einstaklingsbundnum smitvörnum.,"""We are constantly reminding all who live here that individual disease prevention measures must be maintained.","Here is the translation from Icelandic to English:

""We are constantly breaking for all those who live here to maintain individualized protective measures."""
Við þurfum líka að brýna fyrir fólki sem er að halda viðburði að það eru ákveðnar reglur í gangi sem þarf að fara eftir.,We also have to remind people who are holding events that there are certain rules that must be observed.,"Here is the translation from Icelandic to English:

 We also need to inform people who are hosting an event that there are certain rules in place that need to be followed."
"Þá er hægt að halda viðburði,“ segir Jóhann.","That way we can hold events,"" says Jóhann.","Here is the translation from Icelandic to English:

""Then it's possible to hold the event,"" says Jóhann."
Hann segir að hægt sé að koma í veg fyrir smit með því að halda á lofti einstaklingsbundnum smitvörnum.,He says that infections can be prevented by promoting individual disease prevention measures.,"Here is the translation from Icelandic to English:

""He says it is possible to prevent infection by keeping individual, portable protective equipment in the air."""
Reglur og viðmið séu þar að auki í stöðugri endurskoðun.,"In addition to that, rules and guidelines are constantly being reexamined.","Here is the translation from Icelandic to English:

""Rules and guidelines will be reviewed regularly."""
"„Það sem þarf að gera, og það sem almannavarnadeildin og landlæknisembættið eru stöðugt að brýna fyrir fólki, er að huga að þessum einstaklingsbundnu smitvörnum.","""What has to be done, and what the Department of Civil Protection and the Directorate of Health are constantly exhorting people to do, is to tend to these individual disease prevention measures.","Here is the translation from Icelandic to English:

""What needs to be done, and what the Public Health Department and the Directorate of Health are constantly trying to convey to people, is to pay attention to these individualized preventive measures."""
Bæði heimafyrir og svo sömuleiðis hjá þjónustufyrirtækjum.,Both at home and at service companies.,"Here is the translation from Icelandic to English:

Both at home and similarly at service companies."
Að fólk þvoi sér um hendur og noti spritt.,For people to wash their hands and use disinfectant.,"Here is the translation from Icelandic to English:

 People washed their hands and used soap."
"Það kemur í veg fyrir að smit geti farið áfram,“ segir Jóhann.","That prevents infections from spreading,"" says Jóhann.","Here is the translation from Icelandic to English:

""It gets in the way of the infection spreading further,"" says Jóhann."
"„Við þurfum að brýna fyrir fólki að halda áfram á þeirri góðu vegferð sem við vorum á, til þess að geta haldið uppi þeim árangri sem við höfum hingað til náð.“","""We have to remind people to continue on the positive path we were on, in order to be able to maintain the results we have achieved up to this point.""","Here is the translation from Icelandic to English:

""We need to keep pushing for people to continue on the good path we were on, so that we can maintain the progress we've made so far."""
40% fórnarlamba COVID-19 voru með sykursýki 2,40% of COVID-19 fatalities had type 2 diabetes,"Here is the translation from Icelandic to English:

""40% of COVID-19 deaths were with diabetes type 2""

Let me know if you'd like me to help with anything else!"
Devon Brumfield heyrði í gengum símann hversu erfitt faðir hennar átti með að ná andanum.,Devon Brumfield could hear through the phone how difficult it was for her father to catch his breath.,"Here is the translation from Icelandic to English:

Devon Brumfield heard in the news how hard her father had it to catch his breath."
Faðir hennar var með sykursýki og hún hvatti hann því til að leita læknisaðstoðar.,Her father had diabetes so she urged him to seek medical care.,"Here is the translation from Icelandic to English:

""Her father had diabetes and she encouraged him to seek medical help."""
Daginn eftir var hann látinn.,The next day he was dead.,"The translation of ""Daginn eftir var hann látinn"" from Icelandic to English is:

""The day after he was dead."""
Andlátið var rakið til skyndilegra öndunarerfiðleika vegna kórónuveirusýkingar.,His death was traced to acute respiratory distress from coronavirus infection.,"Here is the translation from Icelandic to English:

""The country was put on high alert due to rapid respiratory failure caused by COVID-19 infections."""
"Sykursýki var tilgreint á dánarvottorðinu sem undirliggjandi vandi og er Brumfield, sem einnig er með sykursýki, dauðhrædd um að eins eigi eftir að fara fyrir sér.","His death certificate noted diabetes as an underlying condition and Brumfield, who also has diabetes, is terrified of meeting the same fate.","Here is the translation from Icelandic to English:

""Diabetes was listed on the death certificate as the underlying cause and Brumfield, who also has diabetes, is deathly afraid of having to take care of herself.""

Note: I've tried to"
Reuters fréttaveitan segir ótta Brumfield ekki ástæðulausan.,"According to Reuters, Brumfield's fear is not unfounded.","Here is the translation:

 Reuters news agency says Brumfield is not without reason."
Tölur nýrrar rannsóknar sem bandarísk yfirvöld hafa látið gera sýnir að tæp 40% þeirra sem eru látin voru með sykursýki 2 sem undirliggjandi sjúkdóm.,Figures from a new study commissioned by the US government show that nearly 40% of those who have died had type 2 diabetes as an underlying condition.,"Here is the translation from Icelandic to English:

Numbers from a new study that US authorities have had done show that nearly 40% of those who died had type 2 diabetes as an underlying disease.

Note: I've translated ""bandarísk y"
Þegar hlutfall þeirra sem ekki höfðu náð 65 ára aldri er skoðað hækkar hlutfallið upp í helming.,"When looking at those who had not reached the age of 65, the proportion increases to half.","When the proportion of those who have not reached the age of 65 is considered, the proportion increases to half."
Rannsókn bandaríska sóttvarnareftirlitsins (CDC) tók til meira en 10.000 manns í 15 ríkjum sem létust úr kórónuveirunni á tímabilinu frá febrúar og fram í maí.,"The study by the Centers for Disease Control and Prevention (CDC) extended to over 10,000 people in 15 states who died from the coronavirus during the period between February and May.","Here is the translation from Icelandic to English:

""The investigation by the US Centers for Disease Control and Prevention (CDC) found more than 10,000 people in 15 countries who died from the coronavirus during the period from February to May."""
"Jonathan Wortham, sérfræðingur í smitsjúkdómum hjá CDC, segir niðurstöðurnar vera sláandi, ekki hvað síst fyrir þá sem greinst hafa sykursýki 2 og ástvini þeirra.","Jonathan Wortham, an epidemiologist with the CDC, said that the findings were striking, not least for those who have been diagnosed with type 2 diabetes and their loved ones.","Here is the translation from Icelandic to English:

Jonathan Wortham, a CDC expert on infectious diseases, says the results are stunning, especially for those who have been diagnosed with type 2 diabetes and their loved ones."
Var faldur í hægum vexti Reuters lét gera könnun og benda svörin frá þeim 12 ríkjum sem svöruðu til sambærilegra hlutfalla.,Was a slow-moving pandemic Reuters commissioned a survey where the answers from the 12 states that responded indicate a similar rate.,"Here is the translation from Icelandic to English:

""I was a Reuters correspondent in a high-growth market and commissioned a survey and cited the results from 12 countries that responded to similar ratios."""
"10 ríki, en þeirra á meðal eru Kalifornía, Arizona og Kólumbía, eru ekki enn vera farin að greina frá undirliggjandi sjúkdómum.","10 states, including California, Arizona and Columbia, have not yet began reporting underlying conditions.","Here is the translation from Icelandic to English:

""10 states, including California, Arizona and Columbia, are not yet far from being separated from underlying diseases."""
„Sykursýki var þegar faraldur í hægum vexti.,"""Diabetes was already a slow-moving pandemic.","Here is the translation from Icelandic to English:

""High blood sugar was once a sign of good health."""
"Núna hefur COVID—19 brotist í gegn eins og kraftmikil alda,“ hefur Reuters eftir Elbert Huang, forstjóra Center for Chronic Disease Research and Policy við Chicagoháskóla.","Now COVID-19 has crashed through like a powerful wave,"" said Elbert Huang, director of the University of Chicago's Center for Chronic Disease Research and Policy, to Reuters.","Here is the translation from Icelandic to English:

""Now COVID-19 has broken through as a powerful force, like a tidal wave,"" Reuters quotes Elbert Huang, director of the Center for Chronic Disease Research and Policy at the University of Chicago."
"Sykursýki er algengari meðal svartra og fólks af suður-amerískum uppruna, sem einnig hefur farið verr út úr kórónuveirunni.","Diabetes is more common among Blacks and Latinos, who have also suffered more from the coronavirus.","Here is the translation from Icelandic to English:

""High blood sugar is more common among blacks and people of South American origin, who have also been hit harder by the coronavirus.""

Let me know if you'd like me to help with anything else!"
"Ein besta vörnin fyrir þá sem eru með sykursýki 2 er að halda sjúkdóminum í skefjum með líkamsrækt, hollu mataræði og aðstoð heilbrigðisstarfsfólks.","One of the best defences for those who have type 2 diabetes is to keep the disease under control with exercise, a healthy diet and the assistance of healthcare workers.","Here is the translation from Icelandic to English:

""The best way for those with type 2 diabetes is to manage the disease with lifestyle changes, healthy eating habits, and support from healthcare professionals.""

Note: I've tried to preserve the original meaning and tone"
Kórónuveirufaraldurinn hefur hins vegar gert mörgum erfitt um vik að halda rútínu.,"However, the coronavirus pandemic has made it difficult for many to maintain a routine.","Here is the translation from Icelandic to English:

The corona virus has made it difficult for many to keep a routine over the past week."
Þá hefur hátt verð á insúlíni neytt suma til að halda áfram að mæta í vinnuna og hætta þar með á að vera útsettir fyrir veirunni.,"The high price of insulin has also forced some people to keep showing up for work, thereby risking virus exposure.","Here is the translation from Icelandic to English:

Then the cost of insulin has been so high that some have had to continue to meet at work and give up on being vaccinated.

Note: I've tried to preserve the original meaning and tone of the sentence"
Reuters bendir á að bandarísk yfirvöld hafi mátt vera meðvituð um hættuna sem þeir sem eru með sykursýki 2 gæti stafað af veirunni.,Reuters points out that US authorities should have been aware of the high risk that the virus may pose to type 2 diabetes patients.,"Here is the translation from Icelandic to English:

 Reuters suggests that US authorities may have been aware of the risk that people with type 2 diabetes may have contracted the virus."
Er SARS kórónuveiran gekk yfir árið 2003 voru rúmlega 20% þeirra með sjúkdóminn og í svínaflensufaraldrinum árið 2009 var þessi hópur í þrisvar sinnum meiri hættu á að þurfa að leggjast inn á sjúkrahús.,"During the SARS coronavirus outbreak of 2003, more than 20% of fatalities had the disease, and in the swine flu pandemic of 2009, this group faced triple the risk of hospitalisation.","Here is the translation from Icelandic to English:

""Was SARS coronavirus prevalent in 2003, approximately 20% of those with the disease, and in the swine flu pandemic of 2009, this group was four times more likely to"
Þegar MERS gerði svo vart við sig árið 2012 sýndi ein rannsókn fram á að 60% þeirra sem létust eða voru lagðir inn á gjörgæslu voru með sykursýki.,"And when MERS emerged in 2012, one study showed that 60% of those who died or were admitted to intensive care units had diabetes.","Here is the translation from Icelandic to English:

""When MERS made itself known to us in 2012, a study showed that 60% of those who died or were hospitalized were diabetic."""
Charles S. Dela Cruz vísindamaður við Yale háskóla segir að vegna þess að áhrifa COVID-19 veirunnar gæti lengur þá hafi faraldurinn svipt hulunni af fjölda áður óþekkra fylgikvilla.,"Charles S. Dela Cruz, researcher at Yale University says that because the effects of the COVID-19 virus last longer, the pandemic may unearth a number of previously unknown complications.","Here is the translation from Icelandic to English:

Charles S. Dela Cruz, a scientist at Yale University, says that due to the impact of the COVID-19 virus, the pandemic may have pulled back the veil on a multitude of previously unknown com"
"„Ég óttast að við munum sjá flóðbylgju vandamála þegar þessu er lokið,“ segir Andrew Bolton formaður alþjóða samtaka sykursjúkra.","""My fear is we will see a tsunami of problems once this is over,"" said Andrew Boulton, president of the International Diabetes Federation.","Here is the translation from Icelandic to English:

""I'm worried that we'll see a tsunami of problems when this is all over,"" says Andrew Bolton, chairman of the International Diabetes Federation."
"Læknar hafa varað við að kórónuveirufaraldurinn kunni með óbeinum hætti að leiða til aukningar í fylgikvillum tengdum sykursýki, m.a. nýrnasjúkdómum og nýrnaskiljun.","Doctors have warned that the coronavirus may indirectly lead to a spike in diabetes-related complications, including kidney disease and dialysis.","Here is the translation from Icelandic to English:

""Medical professionals have been concerned that the COVID-19 pandemic could lead to an increase in related complications of diabetes, such as pancreatic diseases and pancreatitis.""

Note: I've tried to preserve the original meaning"
Eins beina nýjar rannsóknir til þess að kórónuveiran kunni að leiða til fjölgunar sykursýkitilfella.,New studies also indicate that the coronavirus may lead to an increase in cases of diabetes.,"Here is the translation from Icelandic to English:

New research suggests that the coronavirus may lead to an increase in cases of diabetes."
Reuters segir vísindamenn vera að reyna að skilja tengslin milli kórónuveirunnar og sykursýki 2.,"According to Reuters, scientists are striving to understand the connections between the coronavirus and type 2 diabetes.","Here is the translation from Icelandic to English:

""Reuters says scientists are trying to figure out the connections between the coronavirus and type 2 diabetes."""
"Veiran ræðst á hjarta, lungu og nýru, líffæri sem þegar eru veik fyrir hjá mörgum sem eru með sykursýki.","The virus targets the heart, lung and kidneys, organs already weakened in many diabetes patients.","Here is the translation from Icelandic to English:

The pancreas affects the heart, lungs, and kidneys, organs that are often weakened in people with diabetes."
"Þá getur hátt hlutfall glúkósa og lípíðs hjá sykursjúkum framkallað sannkallaðan „frumuboðastorm“, eins og það er kallað þegar ónæmiskerfið bregst of hart við og ræðst á líkamann.","High glucose and lipid counts in diabetes patients can also trigger a so-called ""cytokine storm,"" when the immune system overreacts, attacking the body.","Here is the translation from Icelandic to English:

Then, a high ratio of glucose and lipids in diabetics can trigger a ""cytokine storm"", as it is called when the immune system overreacts and attacks the body.

Note:"
Skemmdar innþekjufrumur geta einnig leitt til bólgumyndunar sem aftur getur valdið banvænum blóðtappa.,"Furthermore, damaged endothelial cells can lead to inflammation, which in turn may cause a lethal blood clot.","Here is the translation from Icelandic to English:

""Severe concussion can also lead to a condition known as post-concussion syndrome, which can in turn cause fatal blood loss.""

Note: ""Skemmdar"" is a verb that means """
"„Þetta er allt eitt stórt púsluspil,“ segir Dela Cruz.","""It's all one big puzzle,"" says Dela Cruz.","Here is the translation from Icelandic to English:

""This is all one big puzzle game,"" says Dela Cruz."
„Þetta tengist allt innbyrðis.“,"""It's all interrelated.""","The translation of the Icelandic sentence „Þetta tengist allt innbyrðis.“ is:

""This relates to everything internally.""

Or, in a more idiomatic translation:

""This is all internal business."""
Fréttin hefur verið leiðrétt.,The report has been corrected.,The news has been corrected.
"„Okkur var boðið kampavín, svo fóru þau úr herberginu“","""We were offered champagne, then they left the room""","Here is the translation from Icelandic to English:

""We were offered champagne, so they went out of the room.""

Note: ""Kampavín"" is a colloquial Icelandic term for champagne, and ""herbergi"" means ""room"""
Hjónin Ásrún Magnúsdóttir og Atli Bollason urðu við þeirri óvenjulegu bón frá myndlistarmanninum Ragnari Kjartanssyni að stunda kynlíf fyrir framan myndavél fyrir verk sem listamaðurinn var að setja upp í París.,Husband and wife Atli Bollason and Ásrún Magnúsdóttir agreed to an unusual request from artist Ragnar Kjartansson: to have sex in front of a camera for an exhibition that the artist was mounting in Paris.,"Here is the translation from Icelandic to English:

The couple Ásrún Magnúsdóttir and Atli Bollason became part of an unusual photo shoot by the artist Ragnar Kjartansson to have sex in front of a camera for"
„Við elskuðum hvort annað svo þetta var ekki flókið.“,"""We loved each other so this was not complicated.""","A lovely Icelandic phrase!

Here's the translation to English:

""We loved each other so much that it wasn't complicated."""
"Atli Bollason gleymir því aldrei þegar hann hitti eiginkonu sína og barnsmóður, Ásrúnu Magnúsdóttur, í fyrsta skipti.","Atli Bollason never forgets meeting his wife and mother of his children, Ásrún Magnúsdóttir, for the first time.","Here is the translation from Icelandic to English:

Atli Bollason never forgets it when he meets his wife and stepmother, Ásrún Magnúsdóttir, for the first time."
„Ég varð mjög heillaður af henni.,"""I became very infatuated with her.","Here is the translation from Icelandic to English:

""I was very fond of her."""
Það var náttúrulega bara útgeislunin en svo þótti mér hún líka alveg óheyrilega sæt.,"There was her charisma, of course, but I also thought she was just incredibly cute.","Here is the translation from Icelandic to English:

""It was just a natural emission and then it also seemed to me to be completely inaudible sweet.""

However, I think a more natural translation would be:

""It was just a natural emission and then it"
"Og þykir enn,“ segir hann.","And I still think so,"" he says.","Here is the translation from Icelandic to English:

And it still seems, ""he says."
Ásrún man þetta líka enda rifjar eiginmaðurinn fyrsta fundinn reglulega upp.,"Ásrún also remembers this, as her husband regularly reminisces about their first encounter.","Here is the translation of the Icelandic text to English:

Ásrún thinks this too, and the husband ends up regularly attending the first meeting.

Here's a breakdown of the translation:

* Ásrún: This is a proper noun, likely a"
„Ég er alltaf að heyra þessa sögu.,"""I'm always hearing this story.","The translation of the Icelandic sentence is:

""I'm always hearing this story.""

Or, in a more idiomatic translation:

""I've heard this story a thousand times before.""

The original sentence is: „Ég er alltaf að heyra"
"Síðast bara um helgina,“ segir hún sem laðaðist líka að eiginmanninum við fyrstu kynni.","The last time was just this weekend,"" says Ásrún, who was also attracted to her husband when they first met.","Here is the translation from Icelandic to English:

""She says she only met him last weekend, 'and also got hooked on her husband at first sight.""

Note: The word ""laðaðist"" is a bit tricky to translate, as it"
"„Mér fannst og finnst svo mikill æsingur í kringum Atla, sem ég fíla.","""I felt, and still feel, that there's so much excitement around Atli, which I like.","Here is the translation from Icelandic to English:

""I found and still find a great deal of excitement around Atla, which I feel.""

Note: ""Æsingur"" is a bit of an old-fashioned word in Icelandic, and it's not commonly"
Það er margt í gangi og mikið að gerast og ég heillaðist af því.“,"There's a lot going on and much happening and I was charmed by that.""","Here is the translation from Icelandic to English:

""There's a lot going on and a lot happening and I'm thrilled by it."""
Atli segir þau hjónin hafa lagt áherslu á það í sambandi sínu að fara sínar eigin leiðir.,"Atli says that in their relationship, the couple have focused on going their own way.","Here is the translation from Icelandic to English:

Atli says that the couple has focused on their own paths in their relationship."
„Við bindum bagga okkar ekki sömu hnútum og samferðamenn.,"""We don't tread the well-worn paths.","Here is the translation:

""We don't tie our luggage with the same knots as travelers.""

Note: This sentence seems to be a quote from a person, possibly a politician or a public figure, in Iceland. The original text is in Icelandic and the"
Við forðumst rútínur sem við greinum í kringum okkur.“,"We avoid the routines that we can detect around us.""","Here is the translation from Icelandic to English:

""We avoid radishes that we find around us."""
"Það er mögulega ástæða þess að þau tóku erindinu frá Ragnari Kjartanssyni myndlistarmanni bara fagnandi, þó það væri vægast sagt óvenjulegt.","That may be why they simply welcomed artist Kjartan Ragnarsson's request, despite it being unusual, to put it mildly.","Here is the translation from Icelandic to English:

""It is possible that they took the matter from Ragnari Kjartanssyn, the artist, just out of politeness, although it would be said to be unusual at best."""
"„Kristín Anna sameiginleg vinkona okkar hefur samband við okkur og spyr hvort við getum komið að borða desert með sér, Ragga og Ingibjörgu konu Ragnars, á Snaps.“","""Our mutual friend, Kristín Anna, contacted us to ask whether we could join her, Raggi and Ragnar's wife, Ingibjörg, for desserts at Snaps.""","Here is the translation from Icelandic to English:

""Kristín Anna, our mutual friend, has been in touch with us and asks if we can join her, Ragga, and Ingibjörg, Ragnar's wife, for dessert at Sn"
"Þau þáðu boðið, hittu þríeykið á Snaps og fengu sér desertvín og sinn hvorn eftirréttinn.","They accepted the invitation, met the trio at Snaps and had dessert wine and one dessert each.","Here is the translation from Icelandic to English:

""They then ordered, found the three-course meal at Snaps and got themselves dessert wine and their respective after-dinner drinks.""

Note: Snaps is likely a restaurant or bar, and ""desertv"
Þau hlýddu á Ragnar sem leiddi þau í gegnum áform sín á myndlistarsýningu sem hann hugðist setja upp í Palais de Tokyo í París um haustið.,"They listened to Ragnar, who talked them through his plans for the art exhibition that he intended to mount at the Palais de Tokyo in Paris that autumn.","Here is the translation from Icelandic to English:

""They listened to Ragnar as he guided them through his artistic vision for an exhibition he planned to hold at the Palais de Tokyo in Paris this fall."""
„Hann var með margrása videóverk sem hét Scenes from western culture.,"""He had a multi-channel video installation called Scenes from Western Culture.","Here is the translation from Icelandic to English:

""He was involved in a number of video works that were called Scenes from Western culture."""
Hann lýsti því á einfaldan hátt.“,"He described it in a simple manner.""","Here is the translation from Icelandic to English:

He explained it in a simple way."
Ásrún segir að hann hafi lýst verkinu sem banal og dekadent senum úr hversdagslífi Vesturlandabúa.,"According to Ásrún, he described the piece as banal and decadent scenes from the everyday life of Westerners.","Here is the translation from Icelandic to English:

Ásrún says that he has described the work as banal and decadent scenes from everyday life of Westerners."
„Hann var með skissur af öllum senunum sem hann ætlaði að skjóta og síðast sagði hann okkur frá því sem hann vildi vita hvort við hefðum áhuga á að taka þátt í.“,"""He had sketches of all the scenes that he intended to shoot and the last thing he told us about was the thing that he wanted to know whether we would be interested in taking part in.""","Here is the translation from Icelandic to English:

""He had sketches of all the targets he intended to shoot and finally told us about what he wanted to know whether we had interest in participating in."""
Senan sem Ragnar bað parið að taka þátt í átti að sýna ungt millistéttarpar að elskast í minimalísku herbergi.,The scene that Ragnar asked the couple to take part in was supposed to show a middle-class couple making love in a minimalistic room.,"Here is the translation from Icelandic to English:

""The couple that Ragnar asked to participate in the show was meant to show young couples in love in a small, cramped room.""

However, I think a more natural translation would be:

""The couple that Ragnar asked"
"„Þetta eru samfarir með upphafi og enda,“ segir Atli.","""It's intercourse with a beginning and end,"" says Atli.","Here is the translation from Icelandic to English:

""This is a meeting from start to finish,"" says Atli."
Parið þekkti Ragnar ekki mikið þó þau hafi vitað af honum og hann af þeim „en þau þekktu okkur og fannst við passa í þetta.,"The couple didn't know Ragnar well, although they were aware of him and he of them, ""but they were familiar with us and felt that we were right for this.","Here is the translation from Icelandic to English:

The pair knew Ragnar not much, though they had known of him and he of them ""but they knew us and thought we fit in here."""
Þau höfðu orð á því að þau vildu ekki auglýsa eftir fólki.,They mentioned that they didn't want to advertise for people.,"Here is the translation from Icelandic to English:

""They had said that they did not want to advertise for people."""
Kannski töldu þau að þau myndu ekki fá rétta fólkið heldur fólk sem fengi kynferðislega fróun úr því að performera fyrir aðra.“,"Maybe they thought that they wouldn't get the right people but rather people who receive sexual gratification from performing for others.""","Here is the translation from Icelandic to English:

""Maybe they thought they wouldn't get the right people, but rather people who get sexual gratification from performing for others."""
Þau kvöddu Ragnar og samþykktu að hugsa málið en það tók ekki langan tíma.,"They said goodbye to Ragnar and agreed to think about the matter, but that didn't take long.","Here is the translation from Icelandic to English:

""They praised Ragnar and agreed to consider the matter, but it didn't take long."""
„Þegar við löbbuðum úr af Snaps sögðum við: Erum við ekki bara til í þetta?,"""As we walked out of Snaps we said: Aren't we up for this?","Here is the translation from Icelandic to English:

""When we left from Snaps we said: Are we not here for this?"""
Þetta var bara þannig.,It was just like that.,"The translation of ""Þetta var bara þannig"" from Icelandic to English is:

""This was just that way.""

Or, in a more idiomatic translation:

""That's just how it was."""
"Ég treysti Ragnari sem listamanni og öllu teyminu hans,“ segir Ásrún og Atli tekur undir.","I trust Ragnar as an artist, as well as his whole team,"" says Ásrún and Atli concurs.","Here is the translation from Icelandic to English:

""I trusted Ragnar as an artist and in all his endeavors,"" says Ásrún, and Atli nods in agreement."
„Þetta snýst um ástina og nándina“,"""This is about the love and intimacy""","The translation of the Icelandic phrase „Þetta snýst um ástina og nándina“ to English is:

""This is about love and kindness.""

However, in the context of the Icelandic song ""Þetta snýst um ást"
Senan var tekin upp í fínni íbúð á Mýrargötunni.,The scene was filmed in a fancy apartment at Mýrargata.,"Here is the translation from Icelandic to English:

The body was taken up in a small apartment on Mýrargötun.

Here's a breakdown of the sentence:

* ""Senan"" means ""the body""
* ""var tekin"""
"Þar var mjög fáliðað kvikmyndateymi; tökumaður, Ragnar og hljóðmaður og parið.","The crew was very small: a cameraman, Ragnar and a sound technician, and the couple.","Here is the translation from Icelandic to English:

""There was a very crowded film team; the cameraman, Ragnar, the soundman and the couple.""

Let me know if you'd like me to help with anything else!"
Eftir að kveikt hafði verið á upptöku yfirgáfu allir herbergið til að bíða úti í bíl nema Atli og Ásrún.,"When the recording had been turned on, everyone except Atli and Ásrún left the room to wait in a car outside.","Here is the translation from Icelandic to English:

After the recording had been turned off, everyone left the room to wait outside in their car, except for Atli and Ásrún."
„Við vorum ekki búin að ákveða neitt hvernig við ættum að vera.,"""We hadn't decided anything about what we were going to be like.","Here is the translation from Icelandic to English:

""We hadn't decided how we were going to be."""
Við fengum einhverjar smá leiðbeiningar en við reyndum að gleyma stund og stað.,"We received some minor instructions, but we tried to forget the time and place.","Here is the translation from Icelandic to English:

We got some small instructions, but we tried to forget time and place.

Or, in a more idiomatic translation:

We got some vague directions, but we tried to put time and place out of our"
Að vera ómeðvituð um hvað við værum að gera og fyrir hvern.,To be unaware of what we were doing and for whom.,"Here is the translation from Icelandic to English:

""To be unaware of what we are doing and for whom."""
"Það var ekkert leikið, við bara elskuðum hvort annað svo það var ekki flókið,“ segir Ásrún.","There was no acting, we just loved each other so it wasn't complicated,"" says Ásrún.","Here is the translation from Icelandic to English:

""It was nothing to do with games, we just loved each other so it wasn't complicated,"" says Ásrún."
En var þetta rómantískt?,But was it romantic?,"The translation of ""En var þetta rómantískt?"" from Icelandic to English is:

""Was this romantic?"""
