inputs,labels,predictions
Для удобства можно воспользоваться специальным регулятором размера ремешка.,You can use the special strap size adjuster for convenience.,"Here is the translation of the given Russian text to English:

""For convenience, a special strap size regulator can be used."""
Раскрыты способы возврата украденных через интернет-магазины денег,Ways to return money stolen through online stores are revealed,"Here is the translation:

""Methods for returning stolen money through online stores have been revealed""

Or, in a more natural English sentence:

""Scammers' methods for returning stolen money through online stores have been exposed"""
"Существует несколько способов, чтобы вернуть деньги, украденные через интернет-магазины, и не стать жертвой мошенничества в будущем.",There are several ways to return money stolen through online stores and not become a victim of fraud in the future.,"Here is the translation:

""There are several ways to recover money stolen through online stores and not become a victim of fraud in the future."""
Их раскрыли эксперты по информационной безопасности в беседе с РБК.,They were revealed by information security experts during a conversation with RBC.,"Here is the translation of the Russian sentence to English:

""They were revealed by cybersecurity experts in an interview with RBC."""
"Так, для снижения риска крупных потерь при попадании данных банковской карты в руки злоумышленников рекомендуется хранить основные средства на карте или банковском счете, которые не используются при онлайн-шопинге.","So, to reduce the risk of big losses if the bank card details fall into the hands of fraudsters, it is recommended keeping the main funds on a card or a bank account that are not used for online shopping.","Here is the translation from Russian to English:

""Yes, to reduce the risk of large losses in case of unauthorized access to bank card data, it is recommended to keep the main funds on the card or bank account that are not used for online shopping."""
Часть накоплений можно откладывать на сберегательный счет и выводить по мере необходимости.,Part of the savings can be set aside in a savings account and withdrawn as needed.,"Here is the translation of the given Russian text to English:

""Some of the savings can be deposited into a savings account and withdrawn as needed."""
Эксперты рекомендуют также завести отдельную карту для покупок в сети.,Experts also recommend having a separate card for online purchases.,"Here is the translation:

Experts also recommend keeping a separate card for purchases in the network."
"Если деньги были украдены при покупках в магазинах, не использующих защитную технологию 3D Secure, можно запустить процедуру возврата средств.","If money was stolen when shopping in stores that do not use the protective 3D Secure technology, you can initiate the refund procedure.","Here is the translation:

""If the money was stolen during purchases in stores that do not use the 3D Secure protection technology, you can initiate the refund procedure."""
"""В рамках правил, установленных платежными системами, по несанкционированным транзакциям, проведенным без использования 3D Secure, ответственность возлагается на того участника в цепочке расчетов, кто не использует данный сервис"", - уточнил представитель Промсвязьбанка.","""Within the rules established by payment systems, for unauthorized transactions made without the use of 3D Secure, the responsibility lies on the participant in the payment chain who does not use this service,"" said the representative from Promsvyazbank.","Here is the translation of the given text from Russian to English:

""Within the rules set by payment systems, liability for unauthorized transactions carried out without the use of 3D Secure is borne by the participant in the payment chain who does not use this"
"Эксперт от международного платежного провайдера Ecommpay Артур Заремба подчеркнул, что покупатель имеет право подать заявление в банк на оспаривание мошеннической операции не позднее чем через 120 дней после покупки.","Artur Zaremba, an expert at the international payment provider Ecommpay, emphasized that the buyer is entitled to apply to the bank to dispute a fraudulent transaction no later than 120 days after the purchase.","Here is the translation from Russian to English:

""Expert from international payment provider Ecommpay, Arthur Zarumba, emphasized that the buyer has the right to submit a complaint to the bank to dispute the fraudulent transaction no later than 120 days after"
"Помимо этого, если преступник использовал карту на онлайн-ресурсах, не требующих двухфакторной авторизации, транзакцию можно опротестовать и вернуть деньги.","In addition, if the criminal used the card on online resources that do not require two-factor authorization, the transaction can be protested and the money returned.","Here is the translation:

In addition, if the perpetrator used the card on online resources that do not require two-factor authentication, the transaction can be disputed and the money can be refunded."
"Отмечается, что в некоторых случаях интернет-магазины сами возвращают средства клиенту, если заказ еще не отправили в доставку.","It is noted that in some cases, online stores return funds to the customer themselves if the order has not yet been sent for delivery.","Here is the translation:

 It is noted that in some cases, online stores themselves return the funds to the client if the order has not yet been sent for delivery."
"19 ноября член Общественной палаты, директор Лиги безопасного интернета Екатерина Мизулина сообщила, что только в 2021 году было получено 11 тысяч обращений по разным случаям мошенничества: от продажи поддельных документов до кражи персональных данных.","On November 19, Ekaterina Mizulina, member of the Public Chamber, head of the Safe Internet League, reported that 11 thousand appeals on different cases of fraud were received in 2021 alone: from the sale of forged documents to the theft of personal data.","Here is the translation of the text from Russian to English:

""On November 19, a member of the Public Chamber, Director of the Safe Internet League Ekaterina Mizulina, reported that in 2021 alone, 11,000 complaints"
"По ее словам, эффективным решением при текущих обстоятельствах может стать создание единого окна для жалоб на онлайн-мошенников.","According to her, an effective solution in the current circumstances may be the creation of a single window for complaints against online fraudsters.","Here is the translation of the given text from Russian to English:

""According to her, an effective solution under current circumstances could be the creation of a single window for complaints against online scammers."""
"Шольц прибыл в Польшу для обсуждения ""Северного потока-2"" и законодательства ЕС",Scholz arrived in Poland to discuss Nord Stream 2 and EU laws,"Here is the translation:

Scholz arrived in Poland to discuss ""Nord Stream 2"" and EU legislation."
"Новоизбранный канцлер Германии Олаф Шольц прибыл в Варшаву для переговоров, посвященных кризису с мигрантами на границе с Беларусью, независимости судебной власти в Польше, наращиванию российских войск у границ Украины и ситуации с российским газопроводом ""Северный поток-2"".","The newly elected German Chancellor Olaf Scholz arrived in Warsaw for talks on the migrant crisis on the Belarussian border, the independence of the judiciary in Poland, Russia's troop buildup around Ukraine and the Russian Nord Stream 2 gas pipeline situation.","Here is the translation of the text from Russian to English:

""The newly elected German Chancellor Olaf Scholz arrived in Warsaw for talks on the migrant crisis on the border with Belarus, the independence of the judiciary in Poland, the buildup of Russian troops"
"Хотя Шольц заявлял о своем стремлении к сохранению хороших отношений между Германией и Польшей на долгие годы, лидеры двух стран выразили недвусмысленные ожидания друг от друга.","Although Scholz declared his aspiration for good long-term relations between Germany and Poland, the leaders of the two countries expressed unambiguous expectations from each other.","Here is the translation of the given text from Russian to English:

Although Scholz claimed his desire to maintain good relations between Germany and Poland for a long time, the leaders of the two countries expressed unambiguous expectations from each other."
"Премьер-министр Польши Матеуш Моравецкий заявил, что он будет призывать Шольца выступить против ""Северного потока-2"", по которому предполагается доставлять российский газ в Германию в обход Украины.","Poland's Prime Minister Mateusz Morawiecki said that he would call on Scholz to act against Nord Stream 2, which is designed to transport Russian gas to Germany bypassing Ukraine.","Here is the translation from Russian to English:

Polish Prime Minister Mateusz Morawiecki said he would urge Scholz to oppose the ""Nord Stream 2"" pipeline, which is intended to deliver Russian gas to Germany bypassing Ukraine"
"По мнению Моравецкого, Россия может использовать газопровод против Европы как средство политического давления.","According to Morawiecki, Russia can use the gas pipeline as a means of political pressure against Europe.","Here is the translation of the given text from Russian to English:

According to Moravec, Russia can use the gas pipeline against Europe as a means of political pressure."
"В свою очередь, Германия поддержала усилия Польши по остановке потока мигрантов, пытающихся попасть в страну из Беларуси.","In turn, Germany supported Poland's effort to stop the flow of migrants trying to enter the country from Belarus.","Here is the translation of the given text from Russian to English:

""In turn, Germany supported Poland's efforts to stop the flow of migrants trying to enter the country from Belarus."""
"Берлин заявил, что поможет Варшаве и Брюсселю в урегулировании этого кризиса.",Berlin announced its assistance to Warsaw and Brussels in resolving this crisis.,"Here is the translation of the given Russian text to English:

""Berlin said it would help Warsaw and Brussels in resolving this crisis."""
"Судебная система Польши, однако, остается одной из причин для разногласий.","Poland's judicial system, however, remains one of the reasons for disagreement.","Here is the translation of the given text from Russian to English:

""The Polish judicial system, however, remains one of the reasons for disagreements."""
"Европейский суд оштрафовал Польшу, установив, что судебные реформы, проведенные правой партией ""Право и справедливость"", нарушают законодательство ЕС.","The European court fined Poland, having established that the judicial reforms adopted by the right-wing Law and Justice party infringe EU law.","Here is the translation of the given Russian text to English:

The European Court fined Poland, ruling that judicial reforms carried out by the right-wing party ""Law and Justice"" violate EU law."
"Польша отказалась платить штраф, и ее высший суд постановил, что национальное законодательство имеет приоритет над правилами ЕС.",Poland refused to pay the fine and its supreme court has ruled that national laws have priority over EU rules.,"Here is the translation of the given text from Russian to English:

""Poland refused to pay the fine, and its highest court ruled that national legislation takes precedence over EU rules."""
"Новое правительство Германии, приведенное к присяге в среду, несмотря на требования Польши и США, не взяло на себя публичных обязательств остановить работу ""Северного потока-2"" в случае вторжения России в Украину.","The new German government, sworn in on Wednesday, despite the demands of Poland and the US, has not made any public commitment to halt Nord Stream 2 if Russia invades Ukraine.","Here is the translation of the given Russian text to English:

""The new German government, sworn in on Wednesday, despite demands from Poland and the US, did not take on public commitments to stop the operation of Nord Stream 2 in the event of a"
"Американские чиновники заявили членам Конгресса, что они достигли понимания с Германией об остановке газопровода, если Россия вторгнется в Украину, сообщил во вторник высокопоставленный сотрудник Конгресса США.","American officials declared to members of Congress that they had reached an understanding with Germany about halting the gas pipeline if Russia invaded Ukraine, reports a high-ranking US member of Congress on Tuesday.","Here is the translation from Russian to English:

US officials told lawmakers that they have reached an understanding with Germany to halt the pipeline if Russia invades Ukraine, a senior US congressional aide said on Tuesday."
"Германские официальные лица не подтвердили эти сообщения, но Шольц в среду предупредил о последствиях, если Россия нарушит границу Украины, и эту позицию в воскресенье подтвердили представители ""Большой семерки"".","German officials did not confirm these statements, but on Wednesday, Scholz warned of the consequences of the Russian invasion of Ukraine, and this position was confirmed by G7 on Sunday.","Here is the translation from Russian to English:

 German officials have not confirmed these reports, but Scholz warned on Wednesday of the consequences if Russia violates Ukraine's border, and this position was confirmed by representatives of the G7 on Sunday."
"Дмитрий, смотрите внимательнее.","Dmitry, watch more carefully.","Here is the translation of the Russian sentence to English:

""Dmitry, look more carefully."""
"Вид за окном тот же, размер окна не изменился.","The view from the window is the same, the size of the window hasn't changed.","Here is the translation from Russian to English:

""The view outside the window is the same, the size of the window hasn't changed."""
"Убрали стену между кухней и комнатой, поэтому частично видно второе окно.","They removed the wall between the kitchen and room, so you can partially see the second window.","Here is the translation of the given Russian text to English:

""Removed the wall between the kitchen and the room, so the second window is partially visible."""
"А вообще сомневаются те, кто не знаком с начальной планировкой.","And, in general, the people who have doubts don't know the original layout.","Here is the translation of the given Russian text to English:

""In general, those who are not familiar with the initial planning are skeptical."""
"А я очень хорошо знаю такие квартиры и прекрасно вижу, как ее перепланировали.",And I am very familiar with such apartments and can easily see how the layout was changed.,"Here is the translation of the given Russian text to English:

And I know such apartments very well and I see perfectly how they were rearranged."
Пусть будет всё хорошо у них.,Let all be well with them.,"Here is the translation of the Russian phrase ""Пусть будет всё хорошо у них"" to English:

""May everything be well with them."""
"Всегда удивляет, когда пишут о средствах, чтоб отмыть раковину, унитаз, подоконники, краны.","I am always amazed when they write about substances for cleaning the sink, toilet, window sills, faucets.","Here is the translation:

""It always surprises me when they write about products to clean the sink, toilet, windowsills, faucets."""
"Вы их раз в год на Пасху, что ли, моете, что приходится прям отмывать.","Do you wash them once a year at Easter, so you have to scrub them so much.","Here is the translation of the given Russian text to English:

""You wash them once a year on Easter, or something, which is just to wash off.""

However, a more idiomatic translation would be:

""You only wash them once a year at Easter"
Просто не давайте загрязняться.,Just don't let it get dirty.,"Here is the translation of the Russian phrase to English:

""Just don't get polluted."""
Минцифры хочет одарить писателей резиденциями,MinTsifry intends to grant residences to writers,"Here is the translation:

 ""The Ministry of Digital Development wants to reward writers with residences""

Note: ""Минцифры"" is a Russian abbreviation for the Ministry of Digital Development, Communications and Mass Media."
"Будущему Фонду поддержки российских литераторов государство передаст федеральное имущество, оставшееся в наследство от Союза писателей СССР и Литературного фонда СССР.",The Government will grant the federal property inherited from the Union of Writers of the USSR and the Literary Fund of the USSR to the future Fund for the Support of Russian Writers.,"Here is the translation of the given Russian text to English:

""The future Fund for Supporting Russian Writers will be transferred state property, remaining from the inheritance of the Union of Writers of the USSR and the Literary Fund of the USSR."""
"На его базе будут созданы писательские резиденции, сообщили ""Парламентской газете"" в Минцифры, которое станет учредителем фонда.","MinTsifry, which will establish the fund, informed the Parlamentskaya Gazeta that it will be used for writers' residences.","Here is the translation of the Russian text to English:

""A writers' residency will be established on its basis, the Ministry of Digital Development, which will be the founder of the fund, told the Parliamentary Newspaper."""
Минцифры готовит проект президентского указа о создании Фонда поддержки российских литераторов.,MinTsifry is preparing a draft Presidential Decree on establishing the fund to support Russian writers.,"Here is the translation:

 The Ministry of Communications is preparing a presidential decree on the creation of a Foundation for Supporting Russian Writers."
"В пояснительной записке уточняется, что фонду поручат заботиться, в том числе, о целевом использовании и сохранении зданий и построек, некогда принадлежавших советскому Союзу писателей и Литфонду.","The explanatory note clarifies that the fund will be entrusted with taking care, among other things, of the intended use and preservation of buildings and structures that formerly belonged to the Soviet Union of Writers and the Literary Fund.","Here is the translation from Russian to English:

In the explanatory note, it is specified that the fund will be entrusted with, among other things, the targeted use and preservation of buildings and structures that once belonged to the Soviet Union of Writers and Litf"
"""В собственность Российской Федерации перешло значительное количество объектов недвижимого имущества, ранее принадлежавшего Литературному фонду СССР, в том числе объекты, расположенные в городке писателей Переделкино, поселке Комарово Ленинградской области и другие"", - сообщили ""Парламентской газете"" в пресс-службе Минцифры.","""The Russian Federation has inherited a significant amount of real estate that used to belong to the Literary Fund of the USSR, including those located in Peredelkino writers' village in Komarovo village Leningrad Oblast, and others,"" the MinTsifry Press Office told the Parlamentskaya Gazeta.","Here is the translation of the given text from Russian to English:

""A significant number of immovable property objects, previously belonging to the Literary Fund of the USSR, have passed into the ownership of the Russian Federation, including objects located in the writers' settlement"
"Проект указа предписывает отразить в уставе Фонда, что он ""создается в целях содействия литературной деятельности путем создания необходимых условий для творческой работы литераторов"".","According to the draft decree, the Fund's articles should state that the Fund ""is being established for the purpose of facilitating literary activities by creating the necessary conditions for the creative work of writers.""","Here is the translation from Russian to English:

""The draft decree instructs to reflect in the Foundation's charter that it is ""established for the purpose of promoting literary activities by creating the necessary conditions for the creative work of writers."""
"""Под ""созданием условий для творческой деятельности"" подразумевается создание на базе передаваемого имущества в разных регионах России писательских резиденций, в которых были бы комфортные условия для творчества"", - разъяснили в Минцифры нашему изданию.","As MinTsifry explained to our publication, ""'creating conditions for creative work' means the creation of residences for writers that would have comfortable conditions for creative work, based at transferred real estate in different regions of Russia.""","Here is the translation of the given text from Russian to English:

""Under 'creating conditions for creative activity', it is implied the creation of writer's residencies on the basis of the transferred property in different regions of Russia, where there would be comfortable"
520 рублей за одну разрезанную помидорку?,520 rubles for a single sliced tomato?,"A interesting question!

Here's the translation:

""520 rubles for one sliced tomato?""

Or, in a more idiomatic way:

""Is it 520 rubles for a single slice of tomato?"""
Сырная лепешка - это в прямом смысле пласт теста из упаковки за 550 рублей.,A cheese flatbread is literally a layer of dough from a box for 550 rubles.,"Here is the translation from Russian to English:

""Cheese pancake - literally a slice of dough from a 550-ruble package."""
3 кусочка рыбы в мензурке за 570…,3 pieces of fish in a measuring glass for 570…,"Here is the translation:

3 pieces of fish in a menzurka for 570..."
"Нет, выглядит, конечно, вкусно, но цена просто неадекват.","No, it looks tasty, of course, but the price is inadequate.","Here is the translation from Russian to English:

""No, it looks delicious, of course, but the price is simply unacceptable."""
"На Белорусской, видимо, сплошные богачи собрались.","Evidently, people of great wealth gathered at the Belorussian.","Here is the translation of the given Russian text into English:

""On Belarusian, it seems that only rich people have gathered."""
Врачи предупредили об опасности длительного применения кроворазжижающих препаратов после COVID-19 и перед вакцинацией,Doctors warned about the danger of prolonged use of blood thinners after COVID-19 and before vaccination,"Here is the translation:

"" Doctors have warned of the danger of long-term use of anticoagulant medications after COVID-19 and before vaccination"""
Врачи Ирина Ярцева и Сергей Токарев предупредили об опасности бесконтрольного применения кроворазжижающих препаратов после заболевания коронавирусной инфекцией COVID-19 и перед вакцинацией от коронавируса.,Doctors Irina Yartseva and Sergey Tokarev warned about the danger of the uncontrolled use of blood thinners after the COVID-19 coronavirus infection and before vaccination against coronavirus.,"Here is the translation of the given Russian text to English:

""Physicians Irina Yarceva and Sergey Tokarev warned about the danger of uncontrolled use of anticoagulant medications after COVID-19 coronavirus infection and before vaccination against the"
"Врач-терапевт, иммунолог Ирина Ярцева рассказала, что самостоятельная профилактика возможного образования тромбов после COVID-19 может спровоцировать инсульт.","Irina Yartseva, general doctor and immunologist, said that self-prevention of possible blood clots after COVID-19 can cause a stroke.","Here is the translation of the given Russian text to English:

""Dr. Irina Yarceva, a therapist and immunologist, said that self-prophylaxis of possible thrombus formation after COVID-19 may trigger a stroke."""
"Ярцева пояснила, что кроворазжижающие препараты предназначены не всем, только если пациент был госпитализирован, находился в стационаре, у него были выявлены осложнения.","Yartseva explained that blood thinners are not intended for everyone, only if the patient was hospitalized, was in the in-patient facility, had complications.","Here is the translation from Russian to English:

""Yarceva explained that blood-thinning medications are not intended for everyone, only if the patient was hospitalized, was in the hospital, and had complications identified."""
"Врач назначает антикоагулянты (кроворазжижающие лекарства, препятствуют чрезмерному образованию тромбов) по показаниям.",The doctor prescribes anticoagulants (blood thinners that prevent the excessive formation of blood clots) if medically required.,"Here is the translation from Russian to English:

The doctor prescribes anticoagulants (blood-thinning medications that prevent excessive formation of blood clots) on a case-by-case basis."
"Она сообщила, что сейчас происходит мракобесие - все подряд длительно пьют антикоагулянты и получают на этом фоне осложнения в виде геморрагических инсультов (кровоизлияние в мозг).",She said that obscurantism is happening now — everyone takes anticoagulants for a long time and then gets complications in the form of hemorrhagic strokes (cerebral hemorrhage) with this background.,"Here is the translation from Russian to English:

She reported that there is now a phenomenon of ""darkness worship"" - everyone is taking anticoagulants for a long time and getting complications in the form of hemorrhagic strokes (bleeding in"
"Главный профилактолог УрФО, научный руководитель Общества специалистов профилактической медицины, доктор медицинских наук Сергей Токарев в беседе с URA.RU рассказал, что беспорядочно антикоагулянты россияне сейчас часто употребляют и перед вакцинацией от коронавирусной инфекции.","Sergey Tokarev, chief preventologist of the UFD, scientific director of the Society of Preventive Medicine Specialists, Doctor of Medicine, told URA.RU in the course of a conversation that Russians now often use anticoagulants randomly even before vaccination against coronavirus infection.","Here is the translation of the given Russian text to English:

The chief preventive medicine specialist of the Ural Federal District, scientific director of the Society of Specialists in Preventive Medicine, Doctor of Medical Sciences Sergey Tokarev, in an interview with U"
"По словам доктора Токарева, граждане верят сомнительным советам в Интернете и начинают заниматься самолечением.","According to Dr. Tokarev, citizens believe dubious advice on the Internet and start self-medication.","Here is the translation of the given text from Russian to English:

""According to Dr. Tokarev, citizens believe dubious advice on the Internet and start self-medicating."""
"Есть такие граждане, кто за неделю до вакцинации по своему решению начинает принимать антикоагулянты.",There are citizens who decide to start taking anticoagulants a week before vaccination.,"Here is the translation:

""There are citizens who, a week before vaccination, start taking anticoagulants on their own initiative."""
И при предварительном осмотре перед прививкой врачи замечают кровоподтеки.,And doctors notice bruises during the preliminary examination before vaccination.,"Here is the translation of the given Russian text to English:

 And during a preliminary examination before vaccination, doctors notice bruises."
"Он подчеркнул, что крайне опасно принимать любые лекарства без выяснения причины появления какого либо симптома.",He pointed out that it is extremely dangerous to take any medicine without finding out the cause of any symptom.,"Here is the translation of the given Russian text to English:

""He emphasized that it is extremely dangerous to take any medication without determining the cause of any symptom."""
Картофель назвали суперпродуктом для защиты от гипертонии,Potatoes were called a superproduct to protect against hypertension,"Here is the translation:

""Potatoes were named a superfood for protection against hypertension.""

Note: ""Суперпродукт"" is a Russian term that is often used to describe a food that is considered particularly nutritious or beneficial for health, similar"
"Исследования показали, что регулярное употребление этого обычного и доступного овоща позволяет значительно снизить риск развития болезней сердечно-сосудистой системы.",Studies have shown that regular consumption of this common and affordable vegetable can significantly reduce the risk of cardiovascular diseases.,"Here is the translation from Russian to English:

""Studies have shown that regular consumption of this common and accessible vegetable significantly reduces the risk of developing cardiovascular diseases."""
Картофель есть на каждой кухне и обладает удивительными свойствами.,Potatoes are in every kitchen and they have amazing properties.,"Here is the translation of the given Russian text to English:

""Potatoes are found on every kitchen and possess amazing properties."""
"Продукт богат витаминами и микроэлементами, способствующими работе внутренних органов.",The product is rich in vitamins and trace elements that contribute to the function of internal organs.,"Here is the translation:

""The product is rich in vitamins and microelements that contribute to the functioning of internal organs."""
"Он помогает при заболеваниях сердца за счет улучшения кровообращения и снижения уровня холестерина, сообщает портал Semana.","It helps with heart diseases by improving blood circulation and lowering cholesterol levels, the Semana portal reports.","Here is the translation:

He helps with heart diseases by improving blood circulation and lowering cholesterol levels, reports the portal Semana."
Сегодня болезни сердца - основная причина ранней смерти человека.,"Today, heart diseases are the main cause of early human death.","Here is the translation of the given Russian text to English:

""Today, heart diseases are the main cause of early death of a person."""
"Чтобы улучшить ситуацию, нужно не только лечиться, но и правильно питаться.","To improve the situation, you need not only to be treated but also to eat healthily.","Here is the translation of the given Russian text to English:

To improve the situation, one needs not only to get treatment, but also to eat properly."
Одним из помощников в такой ситуации станет обычный картофель.,One of the assistants in such a situation will be common potatoes.,"Here is the translation:

One of the helpers in such a situation will be ordinary potatoes."
"Согласно данным ученых, в этом корнеплоде очень много витаминов B1, B3, В6, а также есть очень важный для организма витамин С.","According to scientists, this root vegetable has a lot of vitamins B1, B3, B6 and also vitamin C, which is very important for the body.","Here is the translation from Russian to English:

According to the data of scientists, this root vegetable is very rich in vitamins B1, B3, B6, and also contains very important for the body vitamin C."
"Кроме того, картофель содержит фосфор, калий, магний, а также рибофлавин, фолиевую и пантотеновую кислоты.","In addition, potatoes contain phosphorus, potassium, magnesium, as well as riboflavin, folic and pantothenic acids.","Here is the translation from Russian to English:

""In addition, potatoes contain phosphorus, potassium, magnesium, as well as riboflavin, folic and pantothenic acids."""
Микроэлементы помогают эффективно работать всем внутренним системам организма.,Micronutrients help all internal body systems to work efficiently.,"Here is the translation:

""Microelements help all internal systems of the body to work effectively."""
"Помимо всего прочего, корнеплод борется с естественными возрастными нарушениями в организме, содержит много полезной для ЖКТ клетчатки.","Among other things, this root crop fights natural age-related diseases and contains a lot of dietary fibers good for GIT.","Here is the translation of the given Russian text to English:

""Besides all that, the root vegetable fights against natural age-related disorders in the body, contains a lot of beneficial fiber for the digestive system."""
При регулярном потреблении он может стать профилактикой атеросклероза и гипертонии.,Regular consumption can prevent atherosclerosis and hypertonia.,"Here is the translation of the given Russian text to English:

""Regular consumption of it may become a prevention of atherosclerosis and hypertension."""
У меня такой случай был.,This happened to me.,"Here is the translation of the Russian sentence to English:

""I had a similar case."""
Приехала дама смотреть квартиру.,A woman came to see the apartment.,"Here is the translation from Russian to English:

""A lady came to view an apartment."""
"Я приехала из другого города, чтобы её показать.",I came from another town to show it.,"Here is the translation from Russian to English:

""I came from another city to show it to her."""
В объявлении были подробные фото и описание квартиры.,The advertisement had detailed photos and a description of the apartment.,"Here is the translation from Russian to English:

The advertisement included detailed photos and a description of the apartment."
"Она осталась крайне недовольна, потому, что не было ""шикарной"" кухни и ""шикарного"" балкона.","She was extremely unhappy because there wasn't a ""lavish"" kitchen and ""lavish"" balcony.","Here is the translation from Russian to English:

She was extremely dissatisfied because there was no ""luxurious"" kitchen and no ""luxurious"" balcony."
"Тетке, видать, делать нечего, вот она и смотрит чужие квартиры, а люди время своё тратят.","The woman clearly has nothing better to do, she looks at other people's apartments, while people waste their time.","Here is the translation of the given Russian text to English:

""Looks like she's got nothing to do, so she's just watching other people's apartments, while people waste their time.""

Note: The translation is quite literal, and the tone of"
Около 145 тысяч подростков привились первым компонентом от COVID-19 в Казахстане,About 145 thousand teenagers receive a first dose of the COVID-19 vaccine in Kazakhstan,"Here is the translation:

Around 145,000 teenagers have been vaccinated with the first component of COVID-19 in Kazakhstan."
"Опубликована информация о вакцинации подростков, беременных и кормящих женщин против коронавируса в Казахстане, передает МИА ""Казинформ"" со ссылкой на МВК по нераспространению COVID-19.","Information has been published on vaccinating teenagers and pregnant and nursing women against the coronavirus in Kazakhstan, Kazinform International News Agency reports with reference to the Interdepartmental Commission on COVID-19 Spread Prevention.","Here is the translation from Russian to English:

""Information has been published on vaccination of teenagers, pregnant and breastfeeding women against the coronavirus in Kazakhstan, reports the Kazinform news agency citing the Interagency Coordination Council on the Non-Spread of COVID-"
"Двадцать человек скончались от коронавируса и пневмонии за сутки в Казахстане 85 больных коронавирусом в крайне тяжелом состоянии - Минздрав РК Большинство регионов Казахстана находятся в ""зеленой зоне"" по коронавирусу","Twenty dead from coronavirus and pneumonia in 24 hours in Kazakhstan 85 patients with coronavirus in a critical condition — Ministry of Healthcare of Kazakhstan Most Kazakhstan regions in the ""green zone"" in terms of coronavirus","Here is the translation:

Twenty people died from coronavirus and pneumonia in a day in Kazakhstan. 85 coronavirus patients are in extremely critical condition - RK Ministry of Health. Most regions of Kazakhstan are in the ""green zone"" for coronavirus."
"По данным на 11 декабря 2021 года, вакциной Pfizer привито: первым компонентом - 181 037 человек, вторым компонентом - 14 580 человек.","As of December 11, 2021, 181,037 people were vaccinated with the first dose of Pfizer, and 14,580 with the second dose.","Here is the translation from Russian to English:

As of December 11, 2021, the Pfizer vaccine has been administered to: the first component - 181,037 people, the second component - 14,580 people."
"Из них первой дозой: подростки - 144 613, беременные женщины - 10 645, кормящие женщины - 25 779.","Among those with the first dose: 144,613 teenagers, 10,645 pregnant women and 25,779 nursing women.","Here is the translation from Russian to English:

Of these, the first dose: adolescents - 144,613, pregnant women - 10,645, lactating women - 25,779."
"Второй дозой: подростки - 10 690, беременные женщины - 1 141, кормящие женщины - 2 749.","As for the second dose: 10,690 teenagers, 1,141 pregnant women and 2,749 nursing women.","Here is the translation from Russian to English:

""Second dose: Adolescents - 10,690, Pregnant women - 1,141, Lactating women - 2,749."""
Нашедшему деньги в стене церкви сантехнику выплатят 20 тысяч долларов,A plumber who found money in a church wall will be paid 20 thousand dollars,"Here is the translation:

The plumber who found money in the church wall will be paid $20,000."
